CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O
CC(=O)[O-]
CCO
CC=O
C(C(=O)C(=O)O)C(=O)O
C([C@H](C(=O)O)OP(=O)(O)O)O
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
C(=O)C(=O)[O-]
CC(=O)C(=O)[O-]
C(CC(=O)O)C(=O)C(=O)[O-]
C(=C/C(=O)[O-])\C(=O)[O-]
C([C@H](C(=O)O)O)OP(=O)(O)O
CC(=O)[O-]
CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
C[C@H](C(=O)O)O
C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)[O-])O)O)O
C([C@H]([C@H](C(=O)CO)O)O)OP(=O)(O)O
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O)N
C(CC(=O)O)C(=O)C(=O)[O-]
C=C(C(=O)O)OP(=O)(O)O
C(=O)[O-]
C(/C(=C/C(=O)[O-])/C(=O)[O-])C(=O)[O-]
C([C@@H](C(=O)[O-])O)C(=O)[O-]
O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
[NH4+]
C([C@H]([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)OP(=O)(O)O
C(CC(=O)[O-])C(=O)[O-]
O2_O2
C(CC(=O)[O-])C(C(=O)[O-])[NH3+]
OP(=O)([O-])[O-]
C([C@H]([C@H](C=O)O)O)OP(=O)(O)O
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
C(CC(=O)N)[C@@H](C(=O)O)N
C(CC(=O)[O-])C(C(=O)[O-])[NH3+]
C([C@@H](C(=O)[O-])O)C(=O)[O-]
C([C@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)O
O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-]
CC1=C(C(=C(C(=C1O)OC)OC)O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O
C(=C/C(=O)[O-])\C(=O)[O-]
[NH4+]
CCO
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
[H]
OP(=O)([O-])[O-]
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O
C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)OP(=O)(O)O
C(=O)=O
CC(=O)C(=O)[O-]
O
C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)O
CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O
C(CC(=O)N)[C@@H](C(=O)O)N
O
[H]
O=O
CC(=O)OP(=O)(O)O
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
C(C(=O)COP(=O)(O)O)O
C([C@@H]1[C@H]([C@@H]([C@@](O1)(COP(=O)(O)[O-])O)O)O)OP(=O)(O)[O-]
C[C@H](C(=O)O)O
C(=O)=O
C([C@H](C=O)O)OP(=O)(O)O
CC=O
C(C(C(C(=O)[O-])O)C(=O)O)C(=O)[O-]
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N
C(CC(=O)[O-])C(=O)[O-]
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
C(=O)[O-]
C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)OP(=O)(O)O
