"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)"
4-aminobenzoate synthase
"5,10-methylenetetrahydrofolate reductase (NADH)"
FMN adenylyltransferase
Hypoxanthine transport
Malonyl-CoA-ACP transacylase
Glutaminase
Biotin acetyl CoA carboxylase ligase
5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase
2-dehydro-3-deoxy-phosphogluconate aldolase
UMP kinase
Phosphoribosylaminoimidazolesuccinocarboxamide synthase
Sink needed to allow 4-hydroxy-5-methyl-3(2H)-furanone to leave system
D-alanine-D-alanine ligase (reversible)
Fumarate exchange
NMN exchange
CTP synthase  NH3 
4HGLSD
Nitrate transport in via proton symport
L-Arginine exchange
Fe3+ exchange
Succinate:fumarate antiporter
5-methylthioribose kinase
"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase"
L-leucine transport via ABC system
CYOO HP
L tyrosine reversible transport via proton symport
Glucose 6-phosphate dehydrogenase
FUMt3
LPSSYN HP
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"
PSD HP
L-glutamine transport via ABC system
Fatty acid biosynthesis (n-C14:0)
Lactate racemase
3-hydroxy-octadecanoyl-ACP synthesis
Guanosine exchange
L threonine reversible transport via proton symport
Uroporphyrinogen decarboxylase (uroporphyrinogen I)
Glyceraldehyde-3-phosphate dehydrogenase
Deoxyguanylate kinase (dGMP:ATP)
L serine reversible transport via proton symport
Citrate synthase
Thymidine transport in via proton symport
Urea exchange
Prephenate dehydrogenase
Urease
CLPNS HP
"3,4-Dihydroxy-2-butanone-4-phosphate synthase"
Ethanol reversible transport via proton symport
L-glutamate 5-semialdehyde dehydratase (spontaneous)
Phosphoglycerate kinase
MDH4
Adenosine hydrolase
Deoxycytidine transport in via proton symport
Deoxyadenosine transport in via proton symport
5-methylthioribose-1-phosphate isomerase
CDAPPA HP
GDP-L-fucose synthase
Chorismate mutase
2-dehydropantoate 2-reductase
Peptidoglycan subunit synthesis
Phosphoribosylglycinamide synthase
L-Alanine exchange
Deoxyadenylate kinase
Adenosine exchange
Carboxylic acid dissociation
Diaminohydroxyphosphoribosylaminopyrimidine deaminase
L-fuculose 1-phosphate aldolase
L-Proline exchange
Cytidine exchange
Cytidylate kinase (CMP)
Arginase
D-Serine exchange
NAD kinase
NDH 1
PDH2
Dephospho-CoA kinase
Nucleoside-diphosphate kinase (ATP:CDP)
Transketolase
Spermidine synthase
Adenosylmethionine-8-amino-7-oxononanoate transaminase
Nucleoside-diphosphate kinase (ATP:dGDP)
Purine-nucleoside phosphorylase (Deoxyguanosine)
L alanine reversible transport via proton symport
L aspartate reversible transport via proton symport
Glycine exchange
Nmntp
Thymidine kinase (ATP:thymidine)
L-serine deaminase
O-succinylhomoserine lyase (H2S)
3-phosphoshikimate 1-carboxyvinyltransferase
Adenine phosphoribosyltransferase
DTMP kinase
L-Asparagine exchange
L-valine transport via ABC system
Adenylate kinase
H+ exchange
Sodium exchange
Isochorismate synthase
Dihydropteroate synthase
Orntithine reversible transport in via proton symport
O-succinylbenzoate-CoA synthase
PUTA3
3-hydroxy-palmetoyl-ACP synthesis
Homoserine dehydrogenase (NADPH)
HYDA1
EX h2co3 LPAREN e RPAREN 
L lactate reversible transport via proton symport
L glutamate transport via proton symport  reversible
Anthranilate synthase 2
PHCHGS
UAGAAT HP
L-Phenylalanine exchange
Purine-nucleoside phosphorylase (Inosine)
Tetrahydrodipicolinate succinylase
D-Galactose exchange
Orotate phosphoribosyltransferase
UHGADA HP
GMP synthase
EX ad LPAREN e RPAREN 
Orotic acid transport inout via proton symporter
Phosphotransacetylase
Nitrite exchange
Octaprenyl-hydroxybenzoate decarboxylase
Quinolinate synthase
"2,3-diketo-5-methylthio-1-phosphopentane degradation reaction"
Fatty acid biosynthesis (n-C18:1)
Adenine deaminase
Ethanol exchange
"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)"
Transketolase
PASYN HP
RFAC HP
"Alcohol dehydrogenase (ethanol, NADP)"
Riboflavin synthase
Nicotinamide-nucleotide adenylyltransferase
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase"
S-ribosylhomocysteine cleavage enzyme
3-dehydroquinate synthase
L-asparaginase
UDP-N-acetylmuramoyl-L-alanine synthetase
Fumarase
Arabinose-5-phosphate isomerase
Phosphomethylpyrimidine kinase
L-isoleucine transport via ABC system
Catalase
"Glycine hydroxymethyltransferase, reversible"
Phosphoribosylformylglycinamidine synthase
2 oxoglutarate reversible transport via symport
Acetyl-CoA synthetase
Acetate reversible transport via proton symport
1-deoxy-D-xylulose 5-phosphate synthase
Pyruvate transport in via proton symport
FMN reductase
Dihydrodipicolinate reductase (NADPH)
Glutamate Decarboxylase
Aconitate hydratase
Phosphoadenylyl-sulfate reductase (thioredoxin)
Guanine phosphoribosyltransferase
L-Isoleucine exchange
Naphthoate synthase
H2O exchange
N-acetylmuramoyl-L-alanine amidase
Nicotinate-nucleotide diphosphorylase (carboxylating)
Proline dehydrogenase
L tryptophan reversible transport via proton symport
Aspartate transaminase
Guanylate kinase (GMP:ATP)
Nickel transport via ABC system
1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)
Guanine exchange
Uroporphyrinogen decarboxylase (uroporphyrinogen III)
Carbamoyl-phosphate synthase (glutamine-hydrolysing)
1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)
Sodium proton antiporter  HNA is 11 
Uridine transport in via proton symport
Phosphoribosylanthranilate isomerase (irreversible)
Acyl Carrier Protein Synthase
Transaldolase
D-glycero-D-manno-hepose 1-phosphate adenyltransferase
2-Octaprenyl-6-methoxy-benzoquinol methylase
5-amino-6-(5-phosphoribosylamino)uracil reductase
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
6-phosphogluconolactonase
3-oxoacid CoA-transferase (Succinyl-CoA: acetoacetate)
U23GAAT HP
Thymidine exchange
Sulfate adenyltransferase
Acetoacetate transport via proton symport
Phosphoserine phosphatase  D serine 
L-Glutamine exchange
Orotate exchange
L hydroxyproline reductase  NAD 
Ammonia exchange
Succinyldiaminopimelate transaminase
Pyruvate decarboxylase
L-Threonine exchange
Uracil exchange
Formyltetrahydrofolate deformylase
Nucleoside-diphosphate kinase (ATP:dUDP)
Sulfate transport via ABC system
Arginine decarboxylase
Glutamyl-tRNA reductase
L-Lysine exchange
FRDO
Glycine reversible transport via proton symport
6-carboxyhexanoate-CoA ligase
Fatty acid biosynthesis (n-C16:0)
TMDSf
L-Serine exchange
D-Amino acid dehydrogenase
Methylenetetrahydrofolate dehydrogenase (NADP)
2-oxoglutarate synthase (rev)
3-deoxy -D-manno-octulosonic -acid 8-phosphate synthase
Cysteine synthase
Pantetheine-phosphate adenylyltransferase
Metb1 (rev)
L-Malate exchange
GMP reductase
Homoserine O trans acetylase
Phosphopantothenoylcysteine decarboxylase
Pantothenate synthase
D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase
Purine-nucleoside phosphorylase (Adenosine)
L-Aspartate exchange
Phosphoenolpyruvate synthase
Acetaldehyde reversible transport
Hypoxanthine exchange
Phosphoserine phosphatase (L-serine)
L-histidine transport via ABC system
Nitrate transport in via proton symport
Phosphomannomutase
"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase"
Glycolaldehyde dehydrogenase
Glycolate oxidase
PGPP HP
Dihydroneopterin monophosphate dephosphorylase
Dihydroneopterin aldolase
D galactose transport in via proton symport
Iron (II) transport via ABC system
Anthranilate synthase
Adenylyl-sulfate kinase
Tryptophan synthase (indoleglycerol phosphate)
Nucleoside-diphosphate kinase (ATP:dCDP)
Asparagine synthetase
Alanine racemase
L-aspartase
Deoxycytidine exchange
Ornithine carbamoyltransferase
Adenosylmethionine decarboxylase
Succinate exchange
Dimethylallyltranstransferase
GDP-D-mannose dehydratase
L-Histidine exchange
Mannose-1-phosphate guanylyltransferase (GDP)
Dihydrofolate synthase
Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system
UAGDP2
Glutamate racemase
Acetaldehyde exchange
Formate exchange
3-deoxy-manno-octulosonate-8-phosphatase
Ribonucleoside-diphosphate reductase (CDP)
D-alanine transport via proton symport
Citrate exchange
Glucosamine-1-phosphate N-acetyltransferase
THZSN
Nucleoside-diphosphate kinase (ATP:GDP)
PSSA HP
Xanthine phosphoribosyltransferase
Amidase
Phosphoribosylglycinamide formyltransferase
Formate-tetrahydrofolate ligase
NAD synthase (nh3)
2-keto-4-methylthiobutyrate transamination
Phosphoribosylaminoimidazole carboxylase (mutase rxn)
H2CO3TP
Ribosylpyrimidine nucleosidase
Ornithine exchange
L-Lactate exchange
NO
L asparagine reversible transport via proton symport
L phenylalanine reversible transport via proton symport
Deoxyuridine exchange
O succinylhomoserine lyase  elimination   reversible
Glycerol 3 phosphate dehydrogenase  NAD 
L erythro 4 Hydroxyglutamate2 oxoglutarate aminotransferase
Shikimate dehydrogenase
Uridine exchange
G glutamyltransferase
Beta-ketoacyl-ACP synthase
CCP
UDP-N-acetylenolpyruvoylglucosamine reductase
L-threonine deaminase
L-Methionine exchange
CO2 transporter via diffusion
Iron  III  dicitrate transport via ABC system
Malic enzyme (NAD)
L-methionine transport via ABC system
Spermine synthase
Hydroxymethylbilane synthase
"Nitrite transport, extracellular"
O2 exchange
DUTP diphosphatase
Nucleoside-diphosphate kinase (ATP:dADP)
L-proline transport via ABC system
UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
Phosphate reversible transport via symport
