CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1[NH3+]
N[C@@H](Cc1ccccc1)C(=O)O
Cc1ncc(COP(=O)(O)O)c(N)n1
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
O=C(O)[C@@H](CO)OP(=O)(O)O
CC(=O)C(=O)O
O=C(O)c1cc(=O)[nH]c(=O)[nH]1
C[C@](O)(CO)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=O)O
Nc1ncnc2nc[nH]c12
CC(C)(O)[C@@H](O)C(=O)O
O=C(O)[C@@H](CO)OP(=O)(O)O
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O
[N-]=O
CC(C)[C@H](N)C(=O)O
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OC(O)CCC(=O)O)c2C)c(N)n1
O=P(O)(O)OP(=O)(O)O
C=C(OP(=O)(O)O)C(=O)O
N=C(NCCC[C@H](N)C(=O)O)N[C@@H](CC(=O)O)C(=O)O
C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
[NH2+]=C(CNC=O)N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
O=P(O)(O)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1
O=C(O)C(=O)CC1(C(=O)O)C=CC(O)C=C1
O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1CC(=O)O)C2
O=c1[nH]c(=O)c2[nH]cnc2[nH]1
C=C(C)CCOP(=O)(O)OP(=O)(O)O
O=P(O)(O)OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
Nc1ccccc1C(=O)O
NCCCNCCCCNCCCN
[13CH3]S[13CH2][13C@H]1O[13C@@H](n2cnc3c(N)ncnc32)[13C@H](O)[13C@@H]1O
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O
O=C(O)C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
O=C(O)c1ccccc1NCC(=O)[C@H](O)[C@H](O)COP(=O)(O)O
O=O
C[C@@H](N)C(=O)N[C@H](C)C(=O)O
Cc1ncsc1CCOP(=O)(O)O
N[C@@H](CS)C(=O)O
O=C[C@H](O)[C@H](O)COP(=O)(O)O
O=P(O)(O)OC[C@@H](O)[C@H]1OC(OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]1O
O=C(O)CC(O)C(=O)O
O=C(O)C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O
[NH3+][C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@@H]1O
O=C(O)C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
CSCC[C@H](N)C(=O)O
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
CCC(=O)C(=O)O
CCO
CC(C)C(=O)C(=O)O
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)O)CN2
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
