"(71, 4, 1, 24)","(228, 4)"
"(119, 4, 1, 228)","(31, 4)"
"(189, 4, 1, 149)","(144, 4)"
"(71, 4, 1, 4)","(228, 4)"
"(34, 1, 1, 297)","(233, 1)"
"(107, 4, 1, 257)","(144, 4)"
"(83, 4, 1, 282)","(143, 6)"
"(56, 1, 1, 170)","(174, 1)"
"(71, 4, 1, 288)","(228, 4)"
"(177, 3, 1, 22)","(189, 4)"
"(71, 3, 2, 136)","(228, 3)"
"(71, 1, 1, 55)","(228, 1)"
"(83, 4, 1, 277)","(146, 6)"
"(71, 2, 1, 2)","(141, 2)"
"(71, 1, 1, 66)","(228, 1)"
"(71, 3, 1, 89)","(177, 6)"
"(71, 5, 1, 314)","(228, 5)"
"(172, 1, 1, 175)","(219, 1)"
"(138, 2, 1, 54)","(87, 2)"
"(71, 1, 1, 62)","(228, 1)"
"(7, 1, 1, 29)","(92, 1)"
"(148, 3, 1, 141)","(224, 4)"
"(177, 2, 1, 22)","(189, 5)"
"(100, 1, 1, 288)","(18, 1)"
"(71, 2, 2, 136)","(228, 2)"
"(190, 1, 1, 231)","(171, 1)"
"(124, 1, 1, 192)","(91, 1)"
"(156, 4, 1, 253)","(29, 4)"
"(134, 3, 1, 177)","(274, 4)"
"(104, 1, 1, 133)","(19, 1)"
"(166, 5, 1, 119)","(71, 5)"
"(172, 6, 1, 175)","(219, 6)"
"(71, 2, 1, 89)","(177, 5)"
"(6, 3, 1, 8)","(237, 3)"
"(27, 1, 1, 68)","(180, 1)"
"(24, 1, 1, 100)","(237, 4)"
"(71, 5, 1, 183)","(228, 5)"
"(71, 4, 1, 44)","(228, 4)"
"(198, 1, 1, 163)","(38, 1)"
"(67, 4, 1, 294)","(45, 4)"
"(148, 2, 1, 141)","(224, 2)"
"(246, 1, 1, 178)","(155, 1)"
"(217, 1, 1, 321)","(260, 3)"
"(190, 1, 1, 116)","(171, 1)"
"(71, 4, 1, 232)","(172, 4)"
"(134, 2, 1, 177)","(274, 2)"
"(172, 7, 1, 281)","(219, 7)"
