Source,Target,Type
rx_192,ADP_ChhHhhNhOhhPh_c,Directed
Dopamine_e,rx_193,Directed
rx_193,Dopamine_c,Directed
LcArginine_c,rx_194,Directed
HhO_HhO_c,rx_194,Directed
rx_194,Ornithine_c,Directed
rx_194,Urea_CHhNhO_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_195,Directed
Nicotinamide_adenine_dinucleotide_c,rx_195,Directed
rx_195,Hf_c,Directed
rx_195,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_195,ADP_ChhHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_196,Directed
CDP_ChHhhNhOhhPh_c,rx_196,Directed
rx_196,CTP_ChHhhNhOhhPh_c,Directed
rx_196,ADP_ChhHhhNhOhhPh_c,Directed
AlphacDcRibose_hcphosphate_c,rx_197,Directed
DcXylulose_hcphosphate_c,rx_197,Directed
rx_197,Sedoheptulose_hcphosphate_c,Directed
rx_197,Glyceraldehyde_hcphosphate_c,Directed
Putrescine_c,rx_198,Directed
ScAdenosylmethioninamine_c,rx_198,Directed
rx_198,_hcMethylthioadenosine_c,Directed
rx_198,Hf_c,Directed
rx_198,Spermidine_c,Directed
Carbon_monoxide_c,rx_199,Directed
rx_199,Carbon_monoxide_e,Directed
Dehydroascorbate_e,rx_200,Directed
rx_200,Dehydroascorbate_c,Directed
Glycine_e,rx_201,Directed
Pyridoxine_e,rx_202,Directed
LcCysteine_e,rx_203,Directed
rx_203,LcCysteine_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_204,Directed
Choline_ChHhhNO_c,rx_204,Directed
rx_204,Hf_c,Directed
rx_204,Choline_phosphate_ChHhhNOhP_c,Directed
rx_204,ADP_ChhHhhNhOhhPh_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_205,Directed
Adenine_c,rx_205,Directed
rx_205,Diphosphate_c,Directed
rx_205,AMP_ChhHhhNhOhP_c,Directed
LcNormetanephrine_e,rx_206,Directed
Norepinephrine_e,rx_207,Directed
rx_207,Norepinephrine_c,Directed
NcAcetylneuraminate_e,rx_208,Directed
ATP_ChhHhhNhOhhPh_c,rx_209,Directed
AMP_ChhHhhNhOhP_c,rx_209,Directed
rx_209,ADP_ChhHhhNhOhhPh_c,Directed
Hf_e,rx_210,Directed
Sodium_e,rx_211,Directed
ATP_ChhHhhNhOhhPh_c,rx_212,Directed
LcGlutamine_c,rx_212,Directed
HhO_HhO_c,rx_212,Directed
DeaminocNADf_c,rx_212,Directed
rx_212,Diphosphate_c,Directed
rx_212,Hf_c,Directed
rx_212,AMP_ChhHhhNhOhP_c,Directed
rx_212,Nicotinamide_adenine_dinucleotide_c,Directed
rx_212,LcGlutamate_c,Directed
Hf_e,rx_213,Directed
_hcAminochcoxopentanoate_e,rx_213,Directed
rx_213,Hf_c,Directed
rx_213,_hcAminochcoxopentanoate_c,Directed
LcPhenylalanine_e,rx_214,Directed
rx_214,LcPhenylalanine_c,Directed
Hf_e,rx_215,Directed
LcLactate_e,rx_215,Directed
rx_215,Hf_c,Directed
rx_215,LcLactate_c,Directed
_hcOxoglutarate_c,rx_216,Directed
Hf_c,rx_217,Directed
LcXylulose_c,rx_217,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_217,Directed
rx_217,Xylitol_ChHhhOh_c,Directed
rx_217,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
LcPhenylalanine_e,rx_218,Directed
Inosine_c,rx_219,Directed
Phosphate_c,rx_219,Directed
rx_219,AlphacDcRibose_hcphosphate_c,Directed
rx_219,Hypoxanthine_c,Directed
DcGalactose_e,rx_220,Directed
_hD_myo_Inositol_h_h_h_h_tetrakisphosphate_ChHhOhhPh_c,rx_221,Directed
Diphosphate_c,rx_222,Directed
Orotidine_hicphosphate_c,rx_222,Directed
rx_222,Orotate_ChHhNhOh_c,Directed
rx_222,_hcPhosphocalphacDcribose_hcdiphosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_223,Directed
Xanthosine_hicphosphate_c,rx_223,Directed
LcGlutamine_c,rx_223,Directed
HhO_HhO_c,rx_223,Directed
rx_223,Diphosphate_c,Directed
rx_223,Hf_c,Directed
rx_223,GMP_ChhHhhNhOhP_c,Directed
rx_223,AMP_ChhHhhNhOhP_c,Directed
rx_223,LcGlutamate_c,Directed
Hf_e,rx_224,Directed
Orotate_ChHhNhOh_e,rx_224,Directed
rx_224,Orotate_ChHhNhOh_c,Directed
rx_224,Hf_c,Directed
Hexadecanoate_dncChhjhe_e,rx_225,Directed
rx_225,Hexadecanoate_dncChhjhe_c,Directed
LcNormetanephrine_c,rx_226,Directed
ATP_ChhHhhNhOhhPh_c,rx_226,Directed
HhO_HhO_c,rx_226,Directed
rx_226,Hf_c,Directed
rx_226,LcNormetanephrine_e,Directed
rx_226,ADP_ChhHhhNhOhhPh_c,Directed
rx_226,Phosphate_c,Directed
DcErythrose_hcphosphate_c,rx_227,Directed
DcXylulose_hcphosphate_c,rx_227,Directed
rx_227,Glyceraldehyde_hcphosphate_c,Directed
rx_227,DcFructose_hcphosphate_c,Directed
GTP_ChhHhhNhOhhPh_c,rx_228,Directed
rx_228,Diphosphate_c,Directed
rx_228,_highicCyclic_GMP_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_229,Directed
DcFructose_hcphosphate_c,rx_229,Directed
rx_229,Hf_c,Directed
rx_229,D_Fructose_h_h_bisphosphate_ChHhhOhhPh_c,Directed
rx_229,ADP_ChhHhhNhOhhPh_c,Directed
Spermine_ChhHhhNh_e,rx_230,Directed
UDPcDcglucuronate_c,rx_231,Directed
HhO_HhO_c,rx_231,Directed
rx_231,Hf_c,Directed
rx_231,DcGlucuronate_c,Directed
rx_231,UDP_ChHhhNhOhhPh_c,Directed
NMN_ChhHhhNhOhP_c,rx_232,Directed
Hf_c,rx_232,Directed
ATP_ChhHhhNhOhhPh_c,rx_232,Directed
rx_232,Diphosphate_c,Directed
rx_232,Nicotinamide_adenine_dinucleotide_c,Directed
Calcium_e,rx_233,Directed
_h_h_Disphospho_D_glycerate_ChHhOhhPh_c,rx_234,Directed
HhO_HhO_c,rx_234,Directed
rx_234,_hcPhosphocDcglycerate_c,Directed
rx_234,Phosphate_c,Directed
Fumarate_c,rx_235,Directed
HhO_HhO_c,rx_235,Directed
rx_235,LcMalate_c,Directed
Riboflavin_ChhHhhNhOh_e,rx_236,Directed
Hydrogen_peroxide_c,rx_237,Directed
rx_237,Oh_Oh_c,Directed
rx_237,HhO_HhO_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_238,Directed
Oxidized_glutathione_c,rx_238,Directed
HhO_HhO_c,rx_238,Directed
rx_238,Hf_c,Directed
rx_238,Oxidized_glutathione_e,Directed
rx_238,ADP_ChhHhhNhOhhPh_c,Directed
rx_238,Phosphate_c,Directed
Hf_e,rx_239,Directed
Acetate_e,rx_239,Directed
rx_239,Hf_c,Directed
rx_239,Acetate_c,Directed
UMP_ChHhhNhOhP_c,rx_240,Directed
HhO_HhO_c,rx_240,Directed
rx_240,Uridine_c,Directed
rx_240,Phosphate_c,Directed
Inosine_e,rx_241,Directed
rx_241,Inosine_c,Directed
Hf_e,rx_242,Directed
Pyruvate_e,rx_242,Directed
rx_242,Pyruvate_c,Directed
rx_242,Hf_c,Directed
Thiamin_monophosphate_e,rx_243,Directed
CAMP_ChhHhhNhOhP_c,rx_244,Directed
HhO_HhO_c,rx_244,Directed
rx_244,Hf_c,Directed
rx_244,AMP_ChhHhhNhOhP_c,Directed
Riboflavin_ChhHhhNhOh_c,rx_245,Directed
ATP_ChhHhhNhOhhPh_c,rx_245,Directed
HhO_HhO_c,rx_245,Directed
rx_245,Hf_c,Directed
rx_245,Riboflavin_ChhHhhNhOh_e,Directed
rx_245,ADP_ChhHhhNhOhhPh_c,Directed
rx_245,Phosphate_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_246,Directed
Guanine_c,rx_246,Directed
rx_246,Diphosphate_c,Directed
rx_246,GMP_ChhHhhNhOhP_c,Directed
Fumarate_e,rx_247,Directed
rx_247,Fumarate_c,Directed
DcGalactose_e,rx_248,Directed
rx_248,DcGalactose_c,Directed
HhO_HhO_e,rx_249,Directed
Hydrogen_peroxide_c,rx_250,Directed
Reduced_glutathione_c,rx_250,Directed
rx_250,Oxidized_glutathione_c,Directed
rx_250,HhO_HhO_c,Directed
Pyridoxine_hicphosphate_c,rx_251,Directed
Oh_Oh_c,rx_251,Directed
rx_251,Hydrogen_peroxide_c,Directed
rx_251,Pyridoxal_hicphosphate_c,Directed
Hf_c,rx_252,Directed
AlphacDcRibose_hcphosphate_c,rx_252,Directed
Nicotinate_c,rx_252,Directed
rx_252,Nicotinate_Dcribonucleoside_c,Directed
rx_252,Phosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_253,Directed
Thiamine_diphosphate_c,rx_253,Directed
rx_253,Thiamin_triphosphate_ChhHhhNhOhhPhS_c,Directed
rx_253,ADP_ChhHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_254,Directed
CAMP_ChhHhhNhOhP_c,rx_254,Directed
HhO_HhO_c,rx_254,Directed
rx_254,CAMP_ChhHhhNhOhP_e,Directed
rx_254,Hf_c,Directed
rx_254,ADP_ChhHhhNhOhhPh_c,Directed
rx_254,Phosphate_c,Directed
CAMP_ChhHhhNhOhP_e,rx_255,Directed
ATP_ChhHhhNhOhhPh_c,rx_256,Directed
GMP_ChhHhhNhOhP_c,rx_256,Directed
rx_256,GDP_ChhHhhNhOhhPh_c,Directed
rx_256,ADP_ChhHhhNhOhhPh_c,Directed
Adenosine_e,rx_257,Directed
rx_257,Adenosine_c,Directed
Uroporphyrinogen_III_c,rx_258,Directed
Hf_c,rx_258,Directed
rx_258,Coproporphyrinogen_III_c,Directed
rx_258,COh_COh_c_sink,Directed
Ammonium_c,rx_259,Directed
Hf_e,rx_259,Directed
rx_259,Hf_c,Directed
rx_259,Ammonium_e,Directed
Dopamine_c,rx_260,Directed
ScAdenosylcLcmethionine_c,rx_260,Directed
rx_260,Hf_c,Directed
rx_260,ScAdenosylcLchomocysteine_c,Directed
rx_260,_hcMethoxytyramine_c,Directed
DcGlucose_hcphosphate_c,rx_261,Directed
rx_261,_hDcmyocInositol_hcphosphate_c,Directed
LcMalate_e,rx_262,Directed
rx_262,LcMalate_c,Directed
Hf_c,rx_263,Directed
_hcDehydrocLcgulonate_c,rx_263,Directed
rx_263,LcXylulose_c,Directed
rx_263,COh_COh_c_sink,Directed
_hcPhosphocDcglyceroyl_phosphate_c,rx_264,Directed
rx_264,Hf_c,Directed
rx_264,_h_h_Disphospho_D_glycerate_ChHhOhhPh_c,Directed
Pyridoxine_hicphosphate_c,rx_265,Directed
HhO_HhO_c,rx_265,Directed
rx_265,Pyridoxine_c,Directed
rx_265,Phosphate_c,Directed
Hexadecanoate_dncChhjhe_e,rx_266,Directed
ATP_ChhHhhNhOhhPh_c,rx_267,Directed
_hD_myo_Inositol_h_h_h_trisphosphate_ChHhOhhPh_c,rx_267,Directed
rx_267,Hf_c,Directed
rx_267,_hD_myo_Inositol_h_h_h_h_tetrakisphosphate_ChHhOhhPh_c,Directed
rx_267,ADP_ChhHhhNhOhhPh_c,Directed
D_Fructose_h_h_bisphosphate_ChHhhOhhPh_c,rx_268,Directed
HhO_HhO_c,rx_268,Directed
rx_268,DcFructose_hcphosphate_c,Directed
rx_268,Phosphate_c,Directed
_hcphosphocDcgluconochghclactone_c,rx_269,Directed
HhO_HhO_c,rx_269,Directed
rx_269,Hf_c,Directed
rx_269,_hcPhosphocDcgluconate_c,Directed
Pyridoxamine_e,rx_270,Directed
Sedoheptulose_hcphosphate_c,rx_271,Directed
Glyceraldehyde_hcphosphate_c,rx_271,Directed
rx_271,DcErythrose_hcphosphate_c,Directed
rx_271,DcFructose_hcphosphate_c,Directed
DcXylulose_c,rx_272,Directed
ATP_ChhHhhNhOhhPh_c,rx_272,Directed
rx_272,Hf_c,Directed
rx_272,ADP_ChhHhhNhOhhPh_c,Directed
rx_272,DcXylulose_hcphosphate_c,Directed
LcGlutamine_e,rx_273,Directed
Orotate_ChHhNhOh_e,rx_274,Directed
Ethanolamine_phosphate_ChHhNOhP_c,rx_275,Directed
HhO_HhO_c,rx_275,Directed
rx_275,Ethanolamine_c,Directed
rx_275,Phosphate_c,Directed
Ammonium_e,rx_276,Directed
ATP_ChhHhhNhOhhPh_c,rx_277,Directed
Coenzyme_A_c,rx_277,Directed
Hexadecanoate_dncChhjhe_c,rx_277,Directed
rx_277,Diphosphate_c,Directed
rx_277,AMP_ChhHhhNhOhP_c,Directed
rx_277,PalmitoylcCoA_dncChhjhCoAe_c,Directed
LcArginine_e,rx_278,Directed
rx_278,LcArginine_c,Directed
LcMalate_c,rx_279,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_279,Directed
rx_279,Pyruvate_c,Directed
rx_279,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_279,COh_COh_c_sink,Directed
Uridine_e,rx_280,Directed
rx_280,Uridine_c,Directed
Nicotinamide_adenine_dinucleotide_c,rx_281,Directed
DcSorbitol_c,rx_281,Directed
rx_281,Hf_c,Directed
rx_281,DcFructose_c,Directed
rx_281,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
Linoleic_acid_dall_cis_Chhjhe_nch_c,rx_282,Directed
ATP_ChhHhhNhOhhPh_c,rx_282,Directed
Coenzyme_A_c,rx_282,Directed
rx_282,Diphosphate_c,Directed
rx_282,AMP_ChhHhhNhOhP_c,Directed
rx_282,Linoleic_coenzyme_A_c,Directed
_hD_myo_Inositol_h_h_h_h_tetrakisphosphate_ChHhOhhPh_c,rx_283,Directed
HhO_HhO_c,rx_283,Directed
rx_283,_hDcmyocInositol_hghghctrisphosphate_c,Directed
rx_283,Phosphate_c,Directed
Leukotriene_Ah_cytosol_c,rx_284,Directed
HhO_HhO_c,rx_284,Directed
rx_284,Leukotriene_Bhdhce_c,Directed
LcMalate_e,rx_285,Directed
Hf_c,rx_286,Directed
GMP_ChhHhhNhOhP_c,rx_286,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_286,Directed
rx_286,Ammonium_c,Directed
rx_286,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_286,IMP_ChhHhhNhOhP_c,Directed
_hcPyridoxate_c,rx_287,Directed
ATP_ChhHhhNhOhhPh_c,rx_287,Directed
HhO_HhO_c,rx_287,Directed
rx_287,Hf_c,Directed
rx_287,_hcPyridoxate_e,Directed
rx_287,ADP_ChhHhhNhOhhPh_c,Directed
rx_287,Phosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_288,Directed
N_Ribosylnicotinamide_ChhHhhNhOh_c,rx_288,Directed
rx_288,NMN_ChhHhhNhOhP_c,Directed
rx_288,Hf_c,Directed
rx_288,ADP_ChhHhhNhOhhPh_c,Directed
Adenosine_c,rx_289,Directed
Phosphate_c,rx_289,Directed
rx_289,AlphacDcRibose_hcphosphate_c,Directed
rx_289,Adenine_c,Directed
Acetaldehyde_e,rx_290,Directed
rx_290,Acetaldehyde_c,Directed
Hypoxanthine_e,rx_291,Directed
Choline_ChHhhNO_e,rx_292,Directed
Putrescine_e,rx_293,Directed
Riboflavin_ChhHhhNhOh_e,rx_294,Directed
ATP_ChhHhhNhOhhPh_c,rx_294,Directed
HhO_HhO_c,rx_294,Directed
rx_294,Riboflavin_ChhHhhNhOh_c,Directed
rx_294,Hf_c,Directed
rx_294,ADP_ChhHhhNhOhhPh_c,Directed
rx_294,Phosphate_c,Directed
DcMannose_hcphosphate_c,rx_295,Directed
rx_295,DcMannose_hcphosphate_c,Directed
Bilirubin_monoglucuronide_e,rx_296,Directed
Adrenaline_c,rx_297,Directed
ScAdenosylcLcmethionine_c,rx_297,Directed
rx_297,Hf_c,Directed
rx_297,ScAdenosylcLchomocysteine_c,Directed
rx_297,Metanephrine_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_298,Directed
DcFructose_hcphosphate_c,rx_298,Directed
rx_298,Hf_c,Directed
rx_298,DcFructose_hghcbisphosphate_c,Directed
rx_298,ADP_ChhHhhNhOhhPh_c,Directed
Pyridoxal_e,rx_299,Directed
ADPribose_hicphosphate_c,rx_300,Directed
Hydrogen_peroxide_e,rx_301,Directed
rx_301,Hydrogen_peroxide_c,Directed
Ornithine_c,rx_302,Directed
Hf_c,rx_302,Directed
rx_302,Putrescine_c,Directed
rx_302,COh_COh_c_sink,Directed
Hf_c,rx_303,Directed
ScAdenosylcLcmethionine_c,rx_303,Directed
rx_303,ScAdenosylmethioninamine_c,Directed
rx_303,COh_COh_c_sink,Directed
Pyridoxal_hicphosphate_c,rx_304,Directed
HhO_HhO_c,rx_304,Directed
rx_304,Pyridoxal_c,Directed
rx_304,Phosphate_c,Directed
Acetaldehyde_e,rx_305,Directed
Linoleic_acid_dall_cis_Chhjhe_nch_e,rx_306,Directed
rx_306,Linoleic_acid_dall_cis_Chhjhe_nch_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_307,Directed
Nicotinate_Dcribonucleoside_c,rx_307,Directed
rx_307,Hf_c,Directed
rx_307,ADP_ChhHhhNhOhhPh_c,Directed
rx_307,Nicotinate_Dcribonucleotide_c,Directed
Lcgulonate_c,rx_308,Directed
Nicotinamide_adenine_dinucleotide_c,rx_308,Directed
rx_308,Hf_c,Directed
rx_308,_hcDehydrocLcgulonate_c,Directed
rx_308,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
Leukotriene_Ah_cytosol_e,rx_309,Directed
Spermidine_c,rx_310,Directed
rx_310,Spermidine_e,Directed
ATP_ChhHhhNhOhhPh_c,rx_311,Directed
GDP_ChhHhhNhOhhPh_c,rx_311,Directed
rx_311,GTP_ChhHhhNhOhhPh_c,Directed
rx_311,ADP_ChhHhhNhOhhPh_c,Directed
IMP_ChhHhhNhOhP_c,rx_312,Directed
HhO_HhO_c,rx_312,Directed
rx_312,Inosine_c,Directed
rx_312,Phosphate_c,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_313,Directed
rx_313,Hf_c,Directed
rx_313,Nicotinamide_adenine_dinucleotide_c,Directed
DcMannose_c,rx_314,Directed
ATP_ChhHhhNhOhhPh_c,rx_314,Directed
rx_314,DcMannose_hcphosphate_c,Directed
rx_314,Hf_c,Directed
rx_314,ADP_ChhHhhNhOhhPh_c,Directed
_hcMethoxytyramine_e,rx_315,Directed
LcMalate_c,rx_316,Directed
Nicotinamide_adenine_dinucleotide_c,rx_316,Directed
rx_316,Hf_c,Directed
rx_316,Oxaloacetate_c,Directed
rx_316,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
LcLactate_e,rx_317,Directed
Pyridoxal_c,rx_318,Directed
ATP_ChhHhhNhOhhPh_c,rx_318,Directed
rx_318,Hf_c,Directed
rx_318,ADP_ChhHhhNhOhhPh_c,Directed
rx_318,Pyridoxal_hicphosphate_c,Directed
Hf_c,rx_319,Directed
Ethanolamine_phosphate_ChHhNOhP_c,rx_319,Directed
CTP_ChHhhNhOhhPh_c,rx_319,Directed
rx_319,Diphosphate_c,Directed
rx_319,CDPethanolamine_ChhHhhNhOhhPh_c,Directed
Uridine_e,rx_320,Directed
ATP_ChhHhhNhOhhPh_c,rx_321,Directed
GammacLcGlutamylcLccysteine_c,rx_321,Directed
Glycine_c,rx_321,Directed
rx_321,Hf_c,Directed
rx_321,ADP_ChhHhhNhOhhPh_c,Directed
rx_321,Phosphate_c,Directed
rx_321,Reduced_glutathione_c,Directed
LcMethionine_e,rx_322,Directed
_hcAminochcoxopentanoate_e,rx_323,Directed
COh_COh_e,rx_324,Directed
rx_324,COh_COh_c_sink,Directed
ScAdenosylmethioninamine_c,rx_325,Directed
Spermidine_c,rx_325,Directed
rx_325,Spermine_ChhHhhNh_c,Directed
rx_325,_hcMethylthioadenosine_c,Directed
rx_325,Hf_c,Directed
Porphobilinogen_c,rx_326,Directed
HhO_HhO_c,rx_326,Directed
rx_326,Hydroxymethylbilane_c,Directed
rx_326,Ammonium_c,Directed
Oh_Oh_e,rx_327,Directed
Oh_Oh_c,rx_328,Directed
Protoporphyrinogen_IX_c,rx_329,Directed
rx_330,Protoporphyrin_c,Directed
rx_331,HhO_HhO_c,Directed
rx_332,LcPhenylalanine_e,Directed
rx_333,DcGlycerate_hcphosphate_c,Directed
rx_334,Adenine_e,Directed
rx_335,Pyridoxine_e,Directed
rx_336,LcHomocysteine_e,Directed
rx_337,DcMannose_hcphosphate_c,Directed
rx_338,Hexadecanoate_dncChhjhe_e,Directed
rx_339,Pyridoxamine_e,Directed
rx_340,Ethanolamine_e,Directed
rx_341,DcGlucose_e,Directed
rx_342,DcGlucosamine_e,Directed
rx_343,Urea_CHhNhO_e,Directed
rx_344,NcAcetylcDcglucosamine_c,Directed
rx_345,COh_COh_e,Directed
rx_346,Thiamin_e,Directed
rx_347,Dopamine_e,Directed
rx_348,DcGalactose_e,Directed
rx_349,LcAlanine_e,Directed
rx_350,Linoleic_acid_dall_cis_Chhjhe_nch_e,Directed
rx_351,Hydrogen_peroxide_e,Directed
rx_352,DcLactate_e,Directed
rx_353,LcCysteine_e,Directed
rx_354,Adenosine_e,Directed
rx_355,DcFructose_e,Directed
rx_356,Adrenaline_e,Directed
rx_357,Pyridoxal_e,Directed
rx_358,Orotidine_hicphosphate_c,Directed
rx_359,HhO_HhO_e,Directed
rx_360,_hcAminochcoxopentanoate_e,Directed
rx_361,Nicotinamide_e,Directed
rx_362,Acetaldehyde_e,Directed
rx_363,Nicotinate_e,Directed
rx_364,LcLactate_e,Directed
rx_365,Octadecenoate_dncChhjhe_e,Directed
rx_366,LcMalate_e,Directed
rx_367,Uridine_e,Directed
rx_368,PhgPhcBisdhicadenosyle_tetraphosphate_c,Directed
rx_369,Bilirubin_monoglucuronide_e,Directed
rx_370,Potassium_e,Directed
rx_371,Thiamin_monophosphate_e,Directed
rx_372,Norepinephrine_e,Directed
rx_373,Orotate_ChHhNhOh_e,Directed
rx_374,LcArginine_e,Directed
rx_375,Isocitrate_c,Directed
rx_376,Leukotriene_Bhdhce_e,Directed
rx_377,DcMannose_e,Directed
rx_378,Acetate_e,Directed
rx_379,LcAscorbate_e,Directed
rx_380,_h_L_Glutamyl_L_alanine_ChHhhNhOh_e,Directed
rx_381,Hypoxanthine_e,Directed
rx_382,Glycine_e,Directed
rx_383,NcAcetylneuraminate_e,Directed
rx_384,Spermine_ChhHhhNh_e,Directed
rx_385,Inosine_e,Directed
rx_386,Fumarate_e,Directed
rx_387,LcMethionine_e,Directed
rx_388,Pyruvate_e,Directed
rx_389,Glycerol_c,Directed
rx_390,LcGlutamine_e,Directed
rx_391,Oh_Oh_e,Directed
rx_392,Dehydroascorbate_e,Directed
rx_393,Choline_ChHhhNO_e,Directed
rx_394,Leukotriene_Ah_cytosol_e,Directed
Pyruvate_c,rx_395,Directed
Orotate_ChHhNhOh_c,rx_396,Directed
Spermine_ChhHhhNh_c,rx_397,Directed
Leukotriene_Bhdhce_c,rx_398,Directed
Bilirubin_monoglucuronide_c,rx_399,Directed
Uridine_c,rx_400,Directed
Thiamin_monophosphate_c,rx_401,Directed
Acetate_c,rx_402,Directed
Nicotinamide_c,rx_403,Directed
Urea_CHhNhO_c,rx_404,Directed
LcAscorbate_c,rx_405,Directed
UDPgalactose_c,rx_406,Directed
Galactitol_c,rx_407,Directed
Phenylpyruvate_c,rx_408,Directed
Oxaloacetate_c,rx_409,Directed
LcAlanine_c,rx_410,Directed
Potassium_c,rx_411,Directed
LcHomocysteine_c,rx_412,Directed
DcLactate_c,rx_413,Directed
ATP_ChhHhhNhOhhPh_c,rx_414,Directed
rx_415,Hf_c,Directed
rx_416,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_417,Directed
rx_418,_hD_myo_Inositol_h_h_h_trisphosphate_ChHhOhhPh_c,Directed
Protoporphyrin_c,rx_419,Directed
rx_420,Protoheme_ChhHhhFeNhOh_c,Directed
rx_421,_hDcmyocInositol_hcphosphate_c,Directed
CDPcholine_ChhHhhNhOhhPh_c,rx_422,Directed
rx_423,CMP_ChHhhNhOhP_c,Directed
MyocInositol_c,rx_424,Directed
PalmitoylcCoA_dncChhjhCoAe_c,rx_425,Directed
Glycerol_hcphosphate_c,rx_426,Directed
rx_427,Coenzyme_A_c,Directed
rx_428,Phosphate_c,Directed
CDPethanolamine_ChhHhhNhOhhPh_c,rx_429,Directed
rx_430,Linoleic_acid_dall_cis_Chhjhe_nch_c,Directed
rx_431,SncGlycerochcphosphocholine_c,Directed
rx_432,Octadecenoate_dncChhjhe_c,Directed
rx_433,_hDcmyocInositol_hghcbisphosphate_c,Directed
rx_434,Hexadecanoate_dncChhjhe_c,Directed
Coenzyme_A_c,rx_435,Directed
Linoleyl_carnitine_c,rx_436,Directed
rx_437,Linoleic_coenzyme_A_c,Directed
OctadecenoylcCoA_dncChhjhCoAe_c,rx_438,Directed
rx_439,Octadecenoyl_carnitine_c,Directed
Hf_c,rx_440,Directed
Protoheme_ChhHhhFeNhOh_c,rx_441,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_442,Directed
rx_443,Carbon_monoxide_c,Directed
rx_444,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_445,Biliverdin_cytosol_c,Directed
Linoleic_coenzyme_A_c,rx_446,Directed
CTP_ChHhhNhOhhPh_c,rx_447,Directed
rx_448,Diphosphate_c,Directed
ScAdenosylcLcmethionine_c,rx_449,Directed
rx_450,ScAdenosylcLchomocysteine_c,Directed
ADP_ChhHhhNhOhhPh_c,rx_451,Directed
rx_452,ATP_ChhHhhNhOhhPh_c,Directed
rx_453,Formate_c,Directed
rx_454,_hcketochcmethylthiobutyrate_c,Directed
Octadecenoyl_carnitine_c,rx_455,Directed
rx_456,OctadecenoylcCoA_dncChhjhCoAe_c,Directed
_hghcdiketochcmethylthiochcphosphopentane_c,rx_457,Directed
rx_458,LcPalmitoylcarnitine_c,Directed
LcPalmitoylcarnitine_c,rx_459,Directed
rx_460,PalmitoylcCoA_dncChhjhCoAe_c,Directed
rx_461,Linoleyl_carnitine_c,Directed
Nicotinamide_adenine_dinucleotide_c,rx_462,Directed
UDPglucose_c,rx_463,Directed
rx_464,UDPcDcglucuronate_c,Directed
rx_465,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
COh_COh_c_sink,rx_466,Directed
rx_467,COh_COh_c_source,Directed
