x y yc yclog atom
1 2.2866325209844933 0.19194060079934067 -0.09255671373418478 1
2 1.6690258460086151 0.33203911715149825 -0.17524896995030814 1
3 1.313697730617582 0.44231128785206497 -0.2536081457208755 1
4 1.313697730617582 0.5525834585526316 -0.3492879636311731 1
5 1.0042022159272541 0.636876485473337 -0.43994562688299255 1
6 0.9957038760646991 0.7204561592670985 -0.5535500722308566 1
7 0.8574330429689164 0.792429338998577 -0.6828340316792358 1
8 0.6467575320135905 0.84671835488852 -0.8145098471290234 1
9 0.5003222952056052 0.8887155542871024 -0.9535655329979185 1
10 0.44413326715190415 0.925996230281078 -1.1307461569389274 1
11 0.3023486647882466 0.9513754653954937 -1.3131445423687975 1
12 0.2591031124627084 0.9731246562334074 -1.570645971914314 1
13 0.10980825031007253 0.9823419927944064 -1.75305831029685 1
14 0.0650907926182803 0.9878057329131199 -1.9138442970057576 1
1 2.2866325209844933 0.19194060079934067 -0.09255671373418478 2
2 1.6690258460086151 0.33203911715149825 -0.17524896995030814 2
3 1.313697730617582 0.44231128785206497 -0.2536081457208755 2
4 1.313697730617582 0.5525834585526316 -0.3492879636311731 2
5 1.0042022159272541 0.636876485473337 -0.43994562688299255 2
6 0.9957038760646991 0.7204561592670985 -0.5535500722308566 2
7 0.8574330429689164 0.792429338998577 -0.6828340316792358 2
8 0.6467575320135905 0.84671835488852 -0.8145098471290234 2
9 0.5003222952056052 0.8887155542871024 -0.9535655329979185 2
10 0.44413326715190415 0.925996230281078 -1.1307461569389274 2
11 0.3023486647882466 0.9513754653954937 -1.3131445423687975 2
12 0.2591031124627084 0.9731246562334074 -1.570645971914314 2
13 0.10980825031007253 0.9823419927944064 -1.75305831029685 2
14 0.0650907926182803 0.9878057329131199 -1.9138442970057576 2
