Source,Target,Type
Protoheme_ChhHhhFeNhOh_e,rx_155,Directed
rx_155,Hf_c,Directed
rx_155,Protoheme_ChhHhhFeNhOh_c,Directed
rx_155,ADP_ChhHhhNhOhhPh_c,Directed
rx_155,Phosphate_c,Directed
LcGlutamate_c,rx_156,Directed
_hcPhosphohydroxypyruvate_c,rx_156,Directed
rx_156,_hcOxoglutarate_c,Directed
rx_156,OcPhosphocLcserine_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_157,Directed
Uracil_c,rx_157,Directed
rx_157,UMP_ChHhhNhOhP_c,Directed
rx_157,Diphosphate_c,Directed
ScAdenosylcLchomocysteine_c,rx_158,Directed
HhO_HhO_c,rx_158,Directed
rx_158,ScRibosylcLchomocysteine_c,Directed
rx_158,Adenine_c,Directed
Ammonium_c,rx_159,Directed
Chorismate_c,rx_159,Directed
rx_159,_hcaminochcdeoxychorismate_c,Directed
rx_159,HhO_HhO_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_160,Directed
LcGlutamine_c,rx_160,Directed
HhO_HhO_c,rx_160,Directed
rx_160,Diphosphate_c,Directed
rx_160,LcGlutamate_c,Directed
rx_160,_hcPhosphocbetacDcribosylamine_c,Directed
UTP_ChHhhNhOhhPh_c,rx_161,Directed
AlphacDcGalactose_hcphosphate_c,rx_161,Directed
Hf_c,rx_161,Directed
rx_161,Diphosphate_c,Directed
rx_161,UDPgalactose_c,Directed
DcRibulose_hcphosphate_c,rx_162,Directed
rx_162,DcXylulose_hcphosphate_c,Directed
Thiamin_e,rx_163,Directed
Phosphoenolpyruvate_c,rx_164,Directed
DcErythrose_hcphosphate_c,rx_164,Directed
HhO_HhO_c,rx_164,Directed
rx_164,_hcDehydrochcdeoxycDcarabinocheptonate_hcphosphate_c,Directed
rx_164,Phosphate_c,Directed
Hf_e,rx_165,Directed
ADP_ChhHhhNhOhhPh_c,rx_165,Directed
Phosphate_c,rx_165,Directed
rx_165,Hf_c,Directed
rx_165,ATP_ChhHhhNhOhhPh_c,Directed
rx_165,HhO_HhO_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_166,Directed
DcGalactose_c,rx_166,Directed
rx_166,AlphacDcGalactose_hcphosphate_c,Directed
rx_166,Hf_c,Directed
rx_166,ADP_ChhHhhNhOhhPh_c,Directed
Acetamide_c,rx_167,Directed
HhO_HhO_c,rx_167,Directed
rx_167,Acetate_c,Directed
rx_167,Ammonium_c,Directed
Acetamide_e,rx_168,Directed
rx_168,Acetamide_c,Directed
LcTryptophan_e,rx_169,Directed
Urea_CHhNhO_e,rx_170,Directed
rx_170,Urea_CHhNhO_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_171,Directed
Deoxyuridine_c,rx_171,Directed
rx_171,Hf_c,Directed
rx_171,DUMP_ChHhhNhOhP_c,Directed
rx_171,ADP_ChhHhhNhOhhPh_c,Directed
dSechcahcAminochcdhcphosphocDcribosyleimidazolechccarboxamidobsuccinate_c,rx_172,Directed
rx_172,Fumarate_c,Directed
rx_172,_hcAminochcdhcPhosphocDcribosyleimidazolechccarboxamide_c,Directed
Adenosine_highicbisphosphate_c,rx_173,Directed
HhO_HhO_c,rx_173,Directed
rx_173,AMP_ChhHhhNhOhP_c,Directed
rx_173,Phosphate_c,Directed
_h_Amino_h_hydroxy_h_hydroxymethyl_h_h_dihydropteridine_diphosphate_ChHhNhOhPh_c,rx_174,Directed
_hcAminobenzoate_c,rx_174,Directed
rx_174,Diphosphate_c,Directed
rx_174,Dihydropteroate_c,Directed
Glyoxylate_c,rx_175,Directed
HhO_HhO_c,rx_175,Directed
AcetylcCoA_c,rx_175,Directed
rx_175,LcMalate_c,Directed
rx_175,Hf_c,Directed
rx_175,Coenzyme_A_c,Directed
L_h_Pyrroline_h_hydroxy_h_carboxylate_ChHhNOh_c,rx_176,Directed
Nicotinamide_adenine_dinucleotide_c,rx_176,Directed
HhO_HhO_c,rx_176,Directed
rx_176,Hf_c,Directed
rx_176,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_176,L_erythro_h_Hydroxyglutamate_ChHhNOh_c,Directed
Isopentenyl_diphosphate_c,rx_177,Directed
Farnesyl_diphosphate_c,rx_177,Directed
rx_177,Diphosphate_c,Directed
rx_177,AllctranscOctaprenyl_diphosphate_c,Directed
LcLeucine_e,rx_178,Directed
Sodium_e,rx_179,Directed
LcAlanine_e,rx_179,Directed
rx_179,Sodium_c,Directed
rx_179,LcAlanine_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_180,Directed
Hypoxanthine_c,rx_180,Directed
rx_180,Diphosphate_c,Directed
rx_180,IMP_ChhHhhNhOhP_c,Directed
DcAlanine_e,rx_181,Directed
Hydroxymethylbilane_c,rx_182,Directed
rx_182,Uroporphyrinogen_III_c,Directed
rx_182,HhO_HhO_c,Directed
NcSuccinylcLLchghcdiaminoheptanedioate_c,rx_183,Directed
HhO_HhO_c,rx_183,Directed
rx_183,Succinate_c,Directed
rx_183,LLchghcDiaminoheptanedioate_c,Directed
_hcHydroxybenzoate_c,rx_184,Directed
AllctranscOctaprenyl_diphosphate_c,rx_184,Directed
rx_184,Diphosphate_c,Directed
rx_184,_hcOctaprenylchchydroxybenzoate_c,Directed
DcGlucose_hcphosphate_c,rx_185,Directed
rx_185,DcGlucose_hcphosphate_c,Directed
_hcOxoglutarate_c,rx_186,Directed
LcValine_c,rx_186,Directed
rx_186,_hcMethylchcoxobutanoate_c,Directed
rx_186,LcGlutamate_c,Directed
Fumarate_c,rx_187,Directed
Menaquinol_h_c,rx_187,Directed
rx_187,Menaquinone_h_c,Directed
rx_187,Succinate_c,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_188,Directed
Glycerol_hcphosphate_c,rx_188,Directed
rx_188,Hf_c,Directed
rx_188,Dihydroxyacetone_phosphate_c,Directed
rx_188,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
Acrylamide_e,rx_189,Directed
rx_189,Acrylamide_c,Directed
Hf_e,rx_190,Directed
Xanthine_e,rx_190,Directed
rx_190,Xanthine_c,Directed
rx_190,Hf_c,Directed
Guanosine_c,rx_191,Directed
Phosphate_c,rx_191,Directed
rx_191,AlphacDcRibose_hcphosphate_c,Directed
rx_191,Guanine_c,Directed
Hf_e,rx_192,Directed
LcProline_e,rx_192,Directed
rx_192,Hf_c,Directed
rx_192,LcProline_c,Directed
_hhcFormyltetrahydrofolate_c,rx_193,Directed
_hcAminochcdhcPhosphocDcribosyleimidazolechccarboxamide_c,rx_193,Directed
rx_193,_hghghghcTetrahydrofolate_c,Directed
rx_193,_hcFormamidochcdhcphosphocDcribosyleimidazolechccarboxamide_c,Directed
DcGlucose_e,rx_194,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_195,Directed
Isocitrate_c,rx_195,Directed
rx_195,_hcOxoglutarate_c,Directed
rx_195,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_195,COh_COh_c_sink,Directed
Hf_e,rx_196,Directed
Uracil_e,rx_196,Directed
rx_196,Hf_c,Directed
rx_196,Uracil_c,Directed
Hydrogen_sulfide_c,rx_197,Directed
O_Acetyl_L_homoserine_ChHhhNOh_c,rx_197,Directed
rx_197,Hf_c,Directed
rx_197,Acetate_c,Directed
rx_197,LcHomocysteine_c,Directed
ScAdenosylcLchomocysteine_c,rx_198,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_199,Directed
Phosphate_c,rx_199,Directed
LcAspartate_hcsemialdehyde_c,rx_199,Directed
rx_199,Hf_c,Directed
rx_199,_hcPhosphocLcaspartate_c,Directed
rx_199,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
AlphacDcRibose_hcphosphate_c,rx_200,Directed
rx_200,AlphacDcRibose_hcphosphate_c,Directed
UDPcNcacetylmuramoylcLcalanylcDcglutamylcmesochghcdiaminopimeloylcDcalanylcDcalanine_c,rx_201,Directed
Undecaprenyl_phosphate_c,rx_201,Directed
rx_201,UMP_ChHhhNhOhP_c,Directed
rx_201,UndecaprenylcdiphosphocNcacetylmuramoylcLcalanylcDcglutamylcmesochghcdiaminopimeloylcDcalanylcDcalanine_c,Directed
_hcaminochcdeoxychorismate_c,rx_202,Directed
rx_202,Pyruvate_c,Directed
rx_202,Hf_c,Directed
rx_202,_hcAminobenzoate_c,Directed
Hf_c,rx_203,Directed
_hghhcMethylenetetrahydrofolate_c,rx_203,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_203,Directed
rx_203,_hcMethyltetrahydrofolate_c,Directed
rx_203,Nicotinamide_adenine_dinucleotide_c,Directed
Hf_c,rx_204,Directed
ATP_ChhHhhNhOhhPh_c,rx_204,Directed
FMN_ChhHhhNhOhP_c,rx_204,Directed
rx_204,Diphosphate_c,Directed
rx_204,Flavin_adenine_dinucleotide_oxidized_c,Directed
Hypoxanthine_e,rx_205,Directed
rx_205,Hypoxanthine_c,Directed
LcGlutamine_c,rx_206,Directed
HhO_HhO_c,rx_206,Directed
rx_206,Ammonium_c,Directed
rx_206,LcGlutamate_c,Directed
Biotin_c,rx_207,Directed
Hf_c,rx_207,Directed
ATP_ChhHhhNhOhhPh_c,rx_207,Directed
rx_207,Diphosphate_c,Directed
rx_207,Biotinyl_h__AMP_ChhHhhNhOhPS_c,Directed
_hcMethylthiochcdeoxycDcribulose_hcphosphate_c,rx_208,Directed
rx_208,_hghcdiketochcmethylthiochcphosphopentane_c,Directed
rx_208,HhO_HhO_c,Directed
_h_Hydroxy_h_oxoglutarate_ChHhOh_c,rx_209,Directed
rx_209,Pyruvate_c,Directed
rx_209,Glyoxylate_c,Directed
UMP_ChHhhNhOhP_c,rx_210,Directed
ATP_ChhHhhNhOhhPh_c,rx_210,Directed
rx_210,UDP_ChHhhNhOhhPh_c,Directed
rx_210,ADP_ChhHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_211,Directed
_hcaminochcdhcphosphocDcribosyleimidazolechccarboxylate_c,rx_211,Directed
LcAspartate_c,rx_211,Directed
rx_211,Hf_c,Directed
rx_211,dSechcahcAminochcdhcphosphocDcribosyleimidazolechccarboxamidobsuccinate_c,Directed
rx_211,ADP_ChhHhhNhOhhPh_c,Directed
rx_211,Phosphate_c,Directed
_hchydroxychcmethylchdhHecfuranone_c,rx_212,Directed
ATP_ChhHhhNhOhhPh_c,rx_213,Directed
DcAlanine_c,rx_213,Directed
rx_213,DcAlanylcDcalanine_c,Directed
rx_213,Hf_c,Directed
rx_213,ADP_ChhHhhNhOhhPh_c,Directed
rx_213,Phosphate_c,Directed
Fumarate_e,rx_214,Directed
NMN_ChhHhhNhOhP_e,rx_215,Directed
UTP_ChHhhNhOhhPh_c,rx_216,Directed
ATP_ChhHhhNhOhhPh_c,rx_216,Directed
Ammonium_c,rx_216,Directed
rx_216,Hf_c,Directed
rx_216,CTP_ChHhhNhOhhPh_c,Directed
rx_216,ADP_ChhHhhNhOhhPh_c,Directed
rx_216,Phosphate_c,Directed
L_h_Hydroxyglutamate_semialdehyde_ChHhNOh_c,rx_217,Directed
Nicotinamide_adenine_dinucleotide_c,rx_217,Directed
HhO_HhO_c,rx_217,Directed
rx_217,Hf_c,Directed
rx_217,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_217,L_erythro_h_Hydroxyglutamate_ChHhNOh_c,Directed
Hf_e,rx_218,Directed
Nitrate_e,rx_218,Directed
rx_218,Hf_c,Directed
rx_218,Nitrate_c,Directed
LcArginine_e,rx_219,Directed
Succinate_c,rx_220,Directed
Fumarate_e,rx_220,Directed
rx_220,Fumarate_c,Directed
rx_220,Succinate_e,Directed
ATP_ChhHhhNhOhhPh_c,rx_221,Directed
_hcMethylthiocDcribose_c,rx_221,Directed
rx_221,Hf_c,Directed
rx_221,_hcMethylthiochcdeoxycDcribose_hcphosphate_c,Directed
rx_221,ADP_ChhHhhNhOhhPh_c,Directed
Hf_c,rx_222,Directed
_hcCcmethylcDcerythritol_hghccyclodiphosphate_c,rx_222,Directed
rx_222,_hchydroxychcmethylchcdEecbutenyl_hcdiphosphate_c,Directed
rx_222,HhO_HhO_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_223,Directed
LcLeucine_e,rx_223,Directed
HhO_HhO_c,rx_223,Directed
rx_223,Hf_c,Directed
rx_223,LcLeucine_c,Directed
rx_223,ADP_ChhHhhNhOhhPh_c,Directed
rx_223,Phosphate_c,Directed
Hf_e,rx_224,Directed
LcTyrosine_e,rx_224,Directed
rx_224,Hf_c,Directed
rx_224,LcTyrosine_c,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_225,Directed
DcGlucose_hcphosphate_c,rx_225,Directed
rx_225,Hf_c,Directed
rx_225,_hcphosphocDcgluconochghclactone_c,Directed
rx_225,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
Fumarate_c,rx_226,Directed
Hf_e,rx_226,Directed
rx_226,Hf_c,Directed
rx_226,Fumarate_e,Directed
DcAlanylcDcalanine_c,rx_227,Directed
ATP_ChhHhhNhOhhPh_c,rx_227,Directed
UDPcNcacetylmuramoylcLcalanylcDcgammacglutamylcmesochghcdiaminopimelate_c,rx_227,Directed
rx_227,UDPcNcacetylmuramoylcLcalanylcDcglutamylcmesochghcdiaminopimeloylcDcalanylcDcalanine_c,Directed
rx_227,Hf_c,Directed
rx_227,ADP_ChhHhhNhOhhPh_c,Directed
rx_227,Phosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_228,Directed
HhO_HhO_c,rx_228,Directed
LcGlutamine_e,rx_228,Directed
rx_228,Hf_c,Directed
rx_228,LcGlutamine_c,Directed
rx_228,ADP_ChhHhhNhOhhPh_c,Directed
rx_228,Phosphate_c,Directed
LcLactate_c,rx_229,Directed
rx_229,DcLactate_c,Directed
Guanosine_e,rx_230,Directed
Hf_e,rx_231,Directed
LcThreonine_e,rx_231,Directed
rx_231,Hf_c,Directed
rx_231,LcThreonine_c,Directed
Hf_c,rx_232,Directed
Uroporphyrinogen_I_c,rx_232,Directed
rx_232,Coproporphyrinogen_I_c,Directed
rx_232,COh_COh_c_sink,Directed
Glyceraldehyde_hcphosphate_c,rx_233,Directed
Nicotinamide_adenine_dinucleotide_c,rx_233,Directed
Phosphate_c,rx_233,Directed
rx_233,Hf_c,Directed
rx_233,_hcPhosphocDcglyceroyl_phosphate_c,Directed
rx_233,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_234,Directed
DGMP_ChhHhhNhOhP_c,rx_234,Directed
rx_234,DGDP_ChhHhhNhOhhPh_c,Directed
rx_234,ADP_ChhHhhNhOhhPh_c,Directed
Hf_e,rx_235,Directed
LcSerine_e,rx_235,Directed
rx_235,Hf_c,Directed
rx_235,LcSerine_c,Directed
Oxaloacetate_c,rx_236,Directed
HhO_HhO_c,rx_236,Directed
AcetylcCoA_c,rx_236,Directed
rx_236,Hf_c,Directed
rx_236,Coenzyme_A_c,Directed
rx_236,Citrate_c,Directed
Thymidine_ChhHhhNhOh_e,rx_237,Directed
Hf_e,rx_237,Directed
rx_237,Hf_c,Directed
rx_237,Thymidine_ChhHhhNhOh_c,Directed
Urea_CHhNhO_e,rx_238,Directed
Prephenate_c,rx_239,Directed
Nicotinamide_adenine_dinucleotide_c,rx_239,Directed
rx_239,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_239,_hcdhcHydroxyphenylepyruvate_c,Directed
rx_239,COh_COh_c_sink,Directed
Hf_c,rx_240,Directed
Urea_CHhNhO_c,rx_240,Directed
HhO_HhO_c,rx_240,Directed
rx_240,Ammonium_c,Directed
rx_240,COh_COh_c_sink,Directed
DcRibulose_hcphosphate_c,rx_241,Directed
rx_241,Hf_c,Directed
rx_241,Formate_c,Directed
rx_241,_hghcdihydroxychcbutanone_hcphosphate_c,Directed
Ethanol_e,rx_242,Directed
Hf_e,rx_242,Directed
rx_242,Hf_c,Directed
rx_242,Ethanol_c,Directed
LcGlutamate_hcsemialdehyde_c,rx_243,Directed
rx_243,_hcPyrrolinechccarboxylate_c,Directed
rx_243,Hf_c,Directed
rx_243,HhO_HhO_c,Directed
_hcPhosphocDcglycerate_c,rx_244,Directed
ATP_ChhHhhNhOhhPh_c,rx_244,Directed
rx_244,_hcPhosphocDcglyceroyl_phosphate_c,Directed
rx_244,ADP_ChhHhhNhOhhPh_c,Directed
LcMalate_c,rx_245,Directed
Menaquinone_h_c,rx_245,Directed
rx_245,Menaquinol_h_c,Directed
rx_245,Oxaloacetate_c,Directed
Adenosine_c,rx_246,Directed
HhO_HhO_c,rx_246,Directed
rx_246,DcRibose_c,Directed
rx_246,Adenine_c,Directed
Hf_e,rx_247,Directed
Deoxycytidine_e,rx_247,Directed
rx_247,Hf_c,Directed
rx_247,Deoxycytidine_c,Directed
Deoxyadenosine_e,rx_248,Directed
Hf_e,rx_248,Directed
rx_248,Hf_c,Directed
rx_248,Deoxyadenosine_c,Directed
_hcMethylthiochcdeoxycDcribose_hcphosphate_c,rx_249,Directed
rx_249,_hcMethylthiochcdeoxycDcribulose_hcphosphate_c,Directed
Hf_c,rx_250,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_250,Directed
GDPchcdehydrochcdeoxycDcmannose_c,rx_250,Directed
rx_250,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_250,GDPcLcfucose_c,Directed
Chorismate_c,rx_251,Directed
rx_251,Prephenate_c,Directed
Hf_c,rx_252,Directed
_hcDehydropantoate_c,rx_252,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_252,Directed
rx_252,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_252,dRecPantoate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_253,Directed
_hcPhosphocbetacDcribosylamine_c,rx_253,Directed
Glycine_c,rx_253,Directed
rx_253,Hf_c,Directed
rx_253,NhcdhcPhosphocDcribosyleglycinamide_c,Directed
rx_253,ADP_ChhHhhNhOhhPh_c,Directed
rx_253,Phosphate_c,Directed
LcAlanine_e,rx_254,Directed
DAMP_ChhHhhNhOhP_c,rx_255,Directed
ATP_ChhHhhNhOhhPh_c,rx_255,Directed
rx_255,ADP_ChhHhhNhOhhPh_c,Directed
rx_255,DADP_ChhHhhNhOhPh_c,Directed
Adenosine_e,rx_256,Directed
Hf_c,rx_257,Directed
Bicarbonate_c,rx_257,Directed
rx_257,Carbonic_acid_c,Directed
Hf_c,rx_258,Directed
_h_h_Diamino_h_hydroxy_h__h__phosphoribosylamino__pyrimidine_ChHhhNhOhP_c,rx_258,Directed
HhO_HhO_c,rx_258,Directed
rx_258,Ammonium_c,Directed
rx_258,_hcAminochcdhicphosphoribosylaminoeuracil_c,Directed
LcProline_e,rx_259,Directed
Cytidine_e,rx_260,Directed
ATP_ChhHhhNhOhhPh_c,rx_261,Directed
CMP_ChHhhNhOhP_c,rx_261,Directed
rx_261,CDP_ChHhhNhOhhPh_c,Directed
rx_261,ADP_ChhHhhNhOhhPh_c,Directed
LcArginine_c,rx_262,Directed
HhO_HhO_c,rx_262,Directed
rx_262,Ornithine_c,Directed
rx_262,Urea_CHhNhO_c,Directed
DcSerine_e,rx_263,Directed
ATP_ChhHhhNhOhhPh_c,rx_264,Directed
Nicotinamide_adenine_dinucleotide_c,rx_264,Directed
rx_264,Hf_c,Directed
rx_264,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_264,ADP_ChhHhhNhOhhPh_c,Directed
Hf_c,rx_265,Directed
Menaquinone_h_c,rx_265,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_265,Directed
rx_265,Menaquinol_h_c,Directed
rx_265,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_265,Hf_e,Directed
Pyruvate_c,rx_266,Directed
Hf_c,rx_266,Directed
Coenzyme_A_c,rx_266,Directed
FMN_ChhHhhNhOhP_c,rx_266,Directed
rx_266,Reduced_FMN_c,Directed
rx_266,AcetylcCoA_c,Directed
rx_266,COh_COh_c_sink,Directed
ATP_ChhHhhNhOhhPh_c,rx_267,Directed
DephosphocCoA_c,rx_267,Directed
rx_267,Hf_c,Directed
rx_267,Coenzyme_A_c,Directed
rx_267,ADP_ChhHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_268,Directed
CDP_ChHhhNhOhhPh_c,rx_268,Directed
rx_268,CTP_ChHhhNhOhhPh_c,Directed
rx_268,ADP_ChhHhhNhOhhPh_c,Directed
AlphacDcRibose_hcphosphate_c,rx_269,Directed
DcXylulose_hcphosphate_c,rx_269,Directed
rx_269,Sedoheptulose_hcphosphate_c,Directed
rx_269,Glyceraldehyde_hcphosphate_c,Directed
Putrescine_c,rx_270,Directed
ScAdenosylmethioninamine_c,rx_270,Directed
rx_270,_hcMethylthioadenosine_c,Directed
rx_270,Hf_c,Directed
rx_270,Spermidine_c,Directed
_hcAminochcoxononanoate_c,rx_271,Directed
ScAdenosylcLcmethionine_c,rx_271,Directed
rx_271,ScAdenosylchcmethylthiochcoxobutanoate_c,Directed
rx_271,_hghcDiaminononanoate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_272,Directed
DGDP_ChhHhhNhOhhPh_c,rx_272,Directed
rx_272,DGTP_ChhHhhNhOhhPh_c,Directed
rx_272,ADP_ChhHhhNhOhhPh_c,Directed
LcAlanine_e,rx_273,Directed
Hf_e,rx_273,Directed
rx_273,Hf_c,Directed
rx_273,LcAlanine_c,Directed
LcAspartate_e,rx_274,Directed
Hf_e,rx_274,Directed
rx_274,Hf_c,Directed
rx_274,LcAspartate_c,Directed
Glycine_e,rx_275,Directed
Hf_e,rx_276,Directed
NMN_ChhHhhNhOhP_e,rx_276,Directed
rx_276,NMN_ChhHhhNhOhP_c,Directed
rx_276,Hf_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_277,Directed
Thymidine_ChhHhhNhOh_c,rx_277,Directed
rx_277,Hf_c,Directed
rx_277,ADP_ChhHhhNhOhhPh_c,Directed
rx_277,DTMP_ChhHhhNhOhP_c,Directed
LcSerine_c,rx_278,Directed
rx_278,Pyruvate_c,Directed
rx_278,Ammonium_c,Directed
Hydrogen_sulfide_c,rx_279,Directed
OcSuccinylcLchomoserine_c,rx_279,Directed
rx_279,Hf_c,Directed
rx_279,Succinate_c,Directed
rx_279,LcHomocysteine_c,Directed
Phosphoenolpyruvate_c,rx_280,Directed
Shikimate_hcphosphate_c,rx_280,Directed
rx_280,_hcOcdhcCarboxyvinylechcphosphoshikimate_c,Directed
rx_280,Phosphate_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_281,Directed
Adenine_c,rx_281,Directed
rx_281,Diphosphate_c,Directed
rx_281,AMP_ChhHhhNhOhP_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_282,Directed
DTMP_ChhHhhNhOhP_c,rx_282,Directed
rx_282,DTDP_ChhHhhNhOhhPh_c,Directed
rx_282,ADP_ChhHhhNhOhhPh_c,Directed
LcAsparagine_e,rx_283,Directed
LcValine_e,rx_284,Directed
ATP_ChhHhhNhOhhPh_c,rx_284,Directed
HhO_HhO_c,rx_284,Directed
rx_284,Hf_c,Directed
rx_284,LcValine_c,Directed
rx_284,ADP_ChhHhhNhOhhPh_c,Directed
rx_284,Phosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_285,Directed
AMP_ChhHhhNhOhP_c,rx_285,Directed
rx_285,ADP_ChhHhhNhOhhPh_c,Directed
Hf_e,rx_286,Directed
Sodium_e,rx_287,Directed
Chorismate_c,rx_288,Directed
rx_288,Isochorismate_c,Directed
_h_Amino_h_hydroxy_h_hydroxymethyl_h_h_dihydropteridine_ChHhNhOh_c,rx_289,Directed
_hcAminobenzoate_c,rx_289,Directed
rx_289,Dihydropteroate_c,Directed
rx_289,HhO_HhO_c,Directed
Ornithine_e,rx_290,Directed
Hf_e,rx_290,Directed
rx_290,Ornithine_c,Directed
rx_290,Hf_c,Directed
_hcSuccinylchchydroxychghccyclohexadienechccarboxylate_c,rx_291,Directed
rx_291,OcSuccinylbenzoate_c,Directed
rx_291,HhO_HhO_c,Directed
LcGlutamate_hcsemialdehyde_c,rx_292,Directed
Nicotinamide_adenine_dinucleotide_c,rx_292,Directed
HhO_HhO_c,rx_292,Directed
rx_292,Hf_c,Directed
rx_292,LcGlutamate_c,Directed
rx_292,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_293,Directed
LcHomoserine_c,rx_293,Directed
rx_293,Hf_c,Directed
rx_293,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_293,LcAspartate_hcsemialdehyde_c,Directed
Hf_c,rx_294,Directed
Menaquinone_h_c,rx_294,Directed
Hydrogen_e,rx_294,Directed
rx_294,Menaquinol_h_c,Directed
rx_294,Hf_e,Directed
Carbonic_acid_e,rx_295,Directed
Hf_e,rx_296,Directed
LcLactate_e,rx_296,Directed
rx_296,Hf_c,Directed
rx_296,LcLactate_c,Directed
Hf_e,rx_297,Directed
LcGlutamate_e,rx_297,Directed
rx_297,Hf_c,Directed
rx_297,LcGlutamate_c,Directed
Ammonium_c,rx_298,Directed
Chorismate_c,rx_298,Directed
rx_298,Pyruvate_c,Directed
rx_298,Anthranilate_c,Directed
rx_298,Hf_c,Directed
rx_298,HhO_HhO_c,Directed
L_h_Pyrroline_h_hydroxy_h_carboxylate_ChHhNOh_c,rx_299,Directed
Hf_c,rx_299,Directed
HhO_HhO_c,rx_299,Directed
rx_299,L_h_Hydroxyglutamate_semialdehyde_ChHhNOh_c,Directed
LcPhenylalanine_e,rx_300,Directed
Inosine_c,rx_301,Directed
Phosphate_c,rx_301,Directed
rx_301,AlphacDcRibose_hcphosphate_c,Directed
rx_301,Hypoxanthine_c,Directed
_hghghghcTetrahydrodipicolinate_c,rx_302,Directed
SuccinylcCoA_c,rx_302,Directed
HhO_HhO_c,rx_302,Directed
rx_302,Coenzyme_A_c,Directed
rx_302,NcSuccinylchcLcaminochcoxoheptanedioate_c,Directed
DcGalactose_e,rx_303,Directed
Diphosphate_c,rx_304,Directed
Orotidine_hicphosphate_c,rx_304,Directed
rx_304,Orotate_ChHhNhOh_c,Directed
rx_304,_hcPhosphocalphacDcribose_hcdiphosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_305,Directed
Xanthosine_hicphosphate_c,rx_305,Directed
LcGlutamine_c,rx_305,Directed
HhO_HhO_c,rx_305,Directed
rx_305,Diphosphate_c,Directed
rx_305,Hf_c,Directed
rx_305,GMP_ChhHhhNhOhP_c,Directed
rx_305,AMP_ChhHhhNhOhP_c,Directed
rx_305,LcGlutamate_c,Directed
Acetamide_e,rx_306,Directed
Hf_e,rx_307,Directed
Orotate_ChHhNhOh_e,rx_307,Directed
rx_307,Orotate_ChHhNhOh_c,Directed
rx_307,Hf_c,Directed
Phosphate_c,rx_308,Directed
AcetylcCoA_c,rx_308,Directed
rx_308,Coenzyme_A_c,Directed
rx_308,Acetyl_phosphate_c,Directed
Nitrite_e,rx_309,Directed
Hf_c,rx_310,Directed
_hcOctaprenylchchydroxybenzoate_c,rx_310,Directed
rx_310,_hcOctaprenylphenol_c,Directed
rx_310,COh_COh_c_sink,Directed
Dihydroxyacetone_phosphate_c,rx_311,Directed
Iminoaspartate_c,rx_311,Directed
rx_311,Quinolinate_c,Directed
rx_311,Phosphate_c,Directed
rx_311,HhO_HhO_c,Directed
Oh_Oh_c,rx_312,Directed
_hghcdiketochcmethylthiochcphosphopentane_c,rx_312,Directed
HhO_HhO_c,rx_312,Directed
rx_312,Hf_c,Directed
