"(52, 6, 1, 22)","(7, 4)"
"(7, 1, 1, 34)","(52, 3)"
"(7, 3, 1, 37)","(1, 3)"
"(7, 7, 1, 47)","(52, 1)"
"(32, 5, 1, 87)","(8, 5)"
"(43, 5, 1, 84)","(32, 5)"
"(69, 4, 1, 25)","(19, 4)"
"(17, 6, 1, 86)","(43, 6)"
"(69, 5, 1, 14)","(19, 5)"
"(7, 7, 1, 71)","(52, 1)"
"(32, 1, 1, 63)","(43, 1)"
"(8, 2, 1, 84)","(17, 2)"
"(19, 5, 1, 35)","(69, 5)"
"(7, 6, 1, 34)","(52, 2)"
"(69, 1, 1, 25)","(19, 1)"
"(7, 2, 1, 37)","(1, 2)"
"(69, 5, 1, 50)","(19, 5)"
"(43, 3, 1, 58)","(17, 3)"
"(32, 6, 1, 63)","(43, 6)"
"(32, 7, 1, 76)","(8, 7)"
"(69, 3, 1, 48)","(19, 3)"
"(69, 3, 1, 39)","(67, 3)"
"(32, 4, 1, 87)","(8, 4)"
"(43, 4, 1, 84)","(32, 4)"
"(7, 3, 1, 4)","(1, 3)"
"(69, 4, 1, 14)","(19, 4)"
"(32, 3, 1, 34)","(8, 3)"
"(8, 5, 1, 84)","(17, 5)"
"(43, 2, 1, 58)","(17, 2)"
"(54, 2, 1, 14)","(33, 2)"
"(43, 7, 1, 8)","(17, 7)"
"(7, 3, 1, 47)","(52, 5)"
"(69, 2, 1, 48)","(19, 2)"
"(7, 5, 1, 37)","(1, 5)"
"(19, 3, 1, 55)","(69, 3)"
"(19, 4, 1, 35)","(69, 4)"
"(32, 1, 1, 87)","(8, 1)"
"(43, 1, 1, 84)","(32, 1)"
"(69, 1, 1, 14)","(19, 1)"
"(7, 3, 1, 71)","(52, 5)"
"(69, 4, 1, 50)","(19, 4)"
"(69, 2, 1, 39)","(67, 2)"
"(7, 2, 1, 4)","(1, 2)"
"(32, 2, 1, 34)","(8, 2)"
"(41, 1, 1, 5)","(33, 1)"
"(19, 1, 1, 35)","(69, 1)"
"(7, 2, 1, 47)","(52, 4)"
"(19, 2, 1, 55)","(69, 2)"
"(43, 6, 1, 84)","(32, 6)"
"(69, 1, 1, 50)","(19, 1)"
"(52, 7, 1, 62)","(7, 5)"
"(32, 6, 1, 87)","(8, 6)"
"(43, 5, 1, 58)","(17, 5)"
"(7, 2, 1, 71)","(52, 4)"
"(32, 3, 1, 76)","(8, 3)"
"(32, 7, 1, 20)","(8, 7)"
"(8, 4, 1, 84)","(17, 4)"
"(69, 5, 1, 48)","(19, 5)"
"(7, 4, 1, 37)","(1, 4)"
"(69, 5, 1, 39)","(67, 5)"
"(43, 7, 1, 30)","(17, 7)"
"(7, 5, 1, 4)","(1, 5)"
"(26, 1, 1, 53)","(41, 1)"
"(29, 1, 1, 61)","(34, 1)"
"(32, 5, 1, 34)","(8, 5)"
"(8, 1, 1, 84)","(17, 1)"
"(17, 7, 1, 63)","(8, 7)"
"(32, 7, 1, 37)","(8, 7)"
"(32, 2, 1, 76)","(8, 2)"
"(43, 3, 1, 8)","(17, 3)"
"(7, 5, 1, 47)","(52, 7)"
"(19, 5, 1, 55)","(69, 5)"
"(7, 1, 1, 37)","(1, 1)"
"(7, 5, 1, 71)","(52, 7)"
"(8, 7, 1, 66)","(32, 7)"
"(8, 6, 1, 84)","(17, 6)"
"(43, 4, 1, 58)","(17, 4)"
"(69, 3, 1, 24)","(19, 3)"
"(69, 4, 1, 48)","(19, 4)"
"(43, 2, 1, 8)","(17, 2)"
"(7, 6, 1, 37)","(1, 6)"
"(67, 3, 1, 50)","(19, 3)"
"(69, 3, 1, 4)","(19, 3)"
"(52, 3, 1, 62)","(7, 1)"
"(69, 4, 1, 39)","(67, 4)"
"(43, 1, 1, 58)","(17, 1)"
"(7, 4, 1, 4)","(1, 4)"
"(32, 3, 1, 20)","(8, 3)"
"(32, 5, 1, 76)","(8, 5)"
"(32, 4, 1, 34)","(8, 4)"
"(54, 1, 1, 14)","(33, 1)"
"(69, 1, 1, 48)","(19, 1)"
"(69, 3, 1, 5)","(19, 3)"
"(69, 2, 1, 24)","(19, 2)"
"(7, 4, 1, 47)","(52, 6)"
"(19, 4, 1, 55)","(69, 4)"
"(43, 3, 1, 30)","(17, 3)"
"(69, 1, 1, 39)","(67, 1)"
"(67, 2, 1, 50)","(19, 2)"
"(69, 2, 1, 4)","(19, 2)"
"(7, 1, 1, 4)","(1, 1)"
"(52, 2, 1, 62)","(7, 6)"
"(69, 3, 1, 31)","(19, 3)"
"(17, 3, 1, 63)","(8, 3)"
"(43, 7, 1, 77)","(17, 7)"
"(32, 1, 1, 34)","(8, 1)"
"(43, 6, 1, 58)","(17, 6)"
"(7, 4, 1, 71)","(52, 6)"
"(32, 3, 1, 37)","(8, 3)"
"(32, 2, 1, 20)","(8, 2)"
"(32, 7, 1, 91)","(8, 7)"
"(43, 5, 1, 8)","(17, 5)"
"(7, 1, 1, 47)","(52, 3)"
"(19, 1, 1, 55)","(69, 1)"
"(32, 7, 1, 71)","(8, 7)"
"(69, 2, 1, 5)","(19, 2)"
"(7, 1, 1, 71)","(52, 3)"
"(7, 6, 1, 4)","(1, 6)"
"(43, 2, 1, 30)","(17, 2)"
"(8, 3, 1, 66)","(32, 3)"
"(32, 6, 1, 34)","(8, 6)"
"(69, 2, 1, 31)","(19, 2)"
"(17, 2, 1, 63)","(8, 2)"
"(43, 7, 1, 19)","(17, 7)"
"(32, 2, 1, 37)","(8, 2)"
"(32, 4, 1, 76)","(8, 4)"
"(52, 7, 1, 67)","(7, 5)"
"(69, 5, 1, 24)","(19, 5)"
"(7, 6, 1, 47)","(52, 2)"
"(32, 7, 1, 43)","(8, 7)"
"(33, 2, 1, 86)","(34, 1)"
"(67, 5, 1, 50)","(19, 5)"
"(69, 5, 1, 4)","(19, 5)"
"(52, 5, 1, 62)","(7, 3)"
"(52, 7, 1, 22)","(7, 5)"
"(7, 6, 1, 71)","(52, 2)"
"(32, 5, 1, 20)","(8, 5)"
"(8, 2, 1, 66)","(32, 2)"
"(32, 1, 1, 76)","(8, 1)"
"(17, 7, 1, 86)","(43, 7)"
"(69, 5, 1, 5)","(19, 5)"
"(33, 2, 1, 88)","(34, 1)"
"(43, 4, 1, 8)","(17, 4)"
"(43, 5, 1, 30)","(17, 5)"
"(69, 3, 1, 10)","(19, 3)"
"(69, 5, 1, 31)","(19, 5)"
"(43, 3, 1, 77)","(17, 3)"
