"(139, 5, 1, 133)","(120, 5)"
"(302, 1, 1, 252)","(300, 1)"
"(131, 4, 1, 171)","(139, 4)"
"(204, 1, 1, 73)","(306, 1)"
"(302, 2, 1, 264)","(300, 2)"
"(126, 1, 1, 326)","(128, 1)"
"(50, 1, 1, 232)","(8, 1)"
"(103, 2, 1, 51)","(376, 3)"
"(217, 1, 1, 60)","(144, 1)"
"(302, 1, 1, 181)","(300, 1)"
"(388, 2, 1, 171)","(159, 6)"
"(217, 2, 1, 147)","(214, 1)"
"(302, 2, 1, 199)","(300, 2)"
"(295, 7, 1, 295)","(298, 7)"
"(324, 2, 1, 329)","(326, 2)"
"(327, 2, 1, 64)","(328, 2)"
"(67, 7, 1, 231)","(50, 7)"
"(311, 2, 1, 281)","(297, 2)"
"(280, 2, 1, 314)","(278, 2)"
"(178, 5, 1, 297)","(397, 1)"
"(139, 3, 1, 320)","(120, 3)"
"(300, 4, 1, 256)","(302, 4)"
"(160, 7, 1, 108)","(116, 1)"
"(98, 2, 1, 95)","(399, 2)"
"(295, 1, 1, 280)","(300, 1)"
"(298, 2, 1, 275)","(295, 2)"
"(160, 6, 1, 109)","(362, 2)"
"(139, 2, 1, 23)","(131, 2)"
"(261, 7, 1, 135)","(286, 7)"
"(404, 4, 1, 144)","(24, 4)"
"(139, 2, 1, 48)","(120, 2)"
"(302, 6, 1, 252)","(300, 6)"
"(139, 2, 1, 285)","(131, 2)"
"(295, 7, 1, 166)","(298, 7)"
"(50, 6, 1, 232)","(8, 6)"
"(139, 3, 1, 33)","(120, 3)"
"(295, 1, 1, 37)","(298, 1)"
"(302, 6, 1, 181)","(300, 6)"
"(59, 5, 1, 141)","(255, 3)"
"(296, 7, 1, 142)","(299, 7)"
"(139, 1, 1, 243)","(120, 1)"
"(258, 1, 1, 37)","(432, 1)"
"(139, 2, 1, 320)","(120, 2)"
"(295, 6, 1, 280)","(300, 6)"
"(303, 5, 1, 75)","(301, 5)"
"(139, 3, 1, 81)","(131, 3)"
"(139, 1, 1, 72)","(120, 1)"
"(398, 7, 1, 150)","(102, 5)"
"(310, 2, 1, 382)","(311, 2)"
"(302, 7, 1, 177)","(300, 7)"
"(296, 5, 1, 105)","(299, 5)"
"(390, 4, 1, 157)","(160, 4)"
"(302, 3, 1, 262)","(300, 3)"
"(193, 1, 2, 347)","(194, 1)"
"(300, 5, 1, 96)","(302, 5)"
