x y name z
2 0.0 Inosine_e 1.847726002248042
2 -Inf Fumarate_e 2.044188736528813
2 -Inf L-Methionine_e 1.8919109738098872
2 -Inf Pyruvate_e 2.07328184634743
2 -Inf Glycerol_c 2.0338886908683516
2 -Inf H2O_H2O_c 1.9982871470039831
2 0.08894108333678108 L-Glutamine_e 2.095433607476064
2 -Inf O2_O2_e 2.1245145739239764
2 -Inf 2-keto-4-methylthiobutyrate_c 1.9138573771787177
2 -Inf Dehydroascorbate_e 1.898942569150441
2 -Inf Choline_C5H14NO_e 1.9471119855772492
2 -Inf Leukotriene_A4_cytosol_e 1.9186967063592237
3 0.0 UDP-3-O(3-hydroxypalmetoyl)-D-glucosamine_c 2.9223096468076992
3 -Inf L-Phenylalanine_e 2.93656719311191
3 0.0 4-Amino-2-methyl-5-phosphomethylpyrimidine_c 3.0391641486392764
3 0.0 UMP_C9H11N2O9P_c 2.965437608691933
3 -Inf D-Glycerate_2-phosphate_c 2.9020757903908923
3 -Inf Pyruvate_c 3.0861186608534172
3 0.06417173557584105 Adenine_e 2.8900054449188133
3 -Inf (R)-2,3-Dihydroxy-3-methylbutanoate_c 3.0986495102517506
3 -Inf Nitric_oxide_e 3.078113874207605
3 -Inf L-Valine_e 3.0851906938477054
3 -Inf Diphosphate_c 2.8247040136021138
3 0.0 Protoporphyrin_c 2.8369223682369453
3 -Inf D-Mannose_1-phosphate_c 2.8745034156239186
3 0.028028723600243534 Xanthine_c 3.0983051978752636
3 -Inf Ethanol_e 3.0039454090871187
3 0.0 Thymidine_C10H14N2O5_e 3.113134691171846
3 -Inf L-Aspartate_e 2.9736989390804784
3 0.0 Deoxyuridine_e 3.100843186710872
3 -Inf 1-Pyrroline-5-carboxylate_c 3.0875644593662424
3 1.7103994661168007 N-Acetyl-D-muramoyl-L-alanine_c 3.015908617798615
3 0.0 DAMP_C10H12N5O6P_c 3.1741066996983784
3 -Inf D-Glucose_e 3.0587709035531736
3 -Inf H+_c 2.9067210704602537
3 0.0067859893432920875 Urea_CH4N2O_e 3.1611364531549064
3 -Inf CO2_CO2_e 3.1363968199813375
3 -Inf D-Alanine_e 3.1084619008833947
3 0.0 Thiamin_e 2.9209081861060135
3 0.0 (R)-3-Hydroxyoctadecanoyl-[acyl-carrier_protein]_c 3.047030547341002
3 -Inf L-Glutamate_1-semialdehyde_c 2.9794203822412264
3 0.9561233893038812 L-Asparagine_e 2.9072746527928337
3 -Inf Acetate_c 3.0615140388095097
3 -Inf Sulfate_e 2.958118556278215
3 -Inf D-Galactose_e 2.942763366283116
3 -Inf L-Alanine_e 2.9579485819639273
3 1.6464037262230695 N-Succinyl-LL-2,6-diaminoheptanedioate_c 2.9142202724430057
3 0.316969196765429 Guanine_e 3.130308832838967
3 -Inf L-Isoleucine_e 3.035329502279722
3 1.4457456903189614 Coenzyme_A_c 3.145138839221656
3 -Inf 2-Oxoglutarate_e 3.098613072537453
3 -Inf 2-Octaprenyl-6-methoxy-1,4-benzoquinol_c 3.110248964837867
3 0.0 (S)-Dihydroorotate_c 3.078831758479805
3 -Inf Formate_e 2.9468917941884873
3 0.29616662477527783 Ornithine_e 3.0685292940407374
3 -Inf Ammonium_e 3.0913291503386944
3 -Inf D-Glucosamine_1-phosphate_c 3.10455561626505
3 0.0 Deoxyguanosine_c 3.065260444840217
