x y name z
1 0.20836887940195103 Acetaldehyde_e 0.9668759118847422
1 0.7341002236369857 D-Glycerate_2-phosphate_c 1.0724797188578905
1 0.0 Coenzyme_A_c 1.1041180688565306
1 0.0 Nicotinamide_adenine_dinucleotide_-_reduced_c 1.0486270027701694
1 0.8252637950292848 2-Oxoglutarate_e 0.9338996875254529
1 0.0 Acetate_e 0.8265334974942674
1 0.0 Ubiquinone-8_c 0.9589342825748808
1 0.6106117764281505 D-Lactate_e 0.9688727812873106
1 0.0 ADP_C10H12N5O10P2_c 0.9632353874974521
1 0.8750612633917001 2-Oxoglutarate_c 0.9138402911181593
1 -Inf Formate_e 1.0413557845388974
1 0.6774048554097336 L-Malate_e 1.2523345918269033
1 0.3484546455921193 Alpha-D-Ribose_5-phosphate_c 1.0493015097535972
1 -Inf Ammonium_e 1.077703727933149
1 0.8252637950292848 L-Glutamate_e 0.9836170109486503
1 -Inf Phosphate_c 1.0402886189318956
1 0.2498774732165999 D-Fructose_e 0.9173404842707078
1 0.6816823694418574 Fumarate_e 1.0800128369981186
1 0.2079976377191266 Ethanol_e 0.7965476439484382
1 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 1.1469848703565286
1 -Inf H+_e 1.1647276834076263
1 -Inf Phosphate_e 1.118107349737713
1 0.6124811069815057 Pyruvate_e 0.8110905532280618
1 -Inf H2O_H2O_c 0.9135992837083031
1 0.5017437296279944 D-Glucose_e 0.9401964075211365
1 0.8252637950292848 L-Glutamine_e 1.0221409047725356
1 -Inf H2O_H2O_e 0.902587846762719
1 -Inf H+_c 0.9149322133579286
1 -Inf O2_O2_e 1.0239992933301396
1 -Inf CO2_CO2_e 0.9354187099761437
2 0.0 L-Phenylalanine_e 1.848805973503115
2 0.23736091579460392 D-Glycerate_2-phosphate_c 1.9518927126510763
2 0.13127891463931898 Adenine_e 2.1131873522271944
2 0.0 Pyridoxine_e 1.9074786161778072
2 0.0 L-Homocysteine_e 2.0154778634908608
2 -Inf Diphosphate_c 1.8995445821265118
2 0.0 Protoporphyrin_c 1.9031515126655945
2 0.27620641193894907 D-Mannose_1-phosphate_c 2.1217578623446576
2 0.0 L-Palmitoylcarnitine_c 1.8681109905844253
2 0.0 Linoleic_acid_(all_cis_C18:2)_n-6_c 2.056084007878531
2 0.0 Hexadecanoate_(n-C16:0)_e 1.9553245642277761
2 0.0 Pyridoxamine_e 2.045906314702784
2 -Inf Carbon_monoxide_c 2.0450770171305317
2 0.0 Ethanolamine_e 1.938422227980145
2 0.0 1D-myo-Inositol_1-phosphate_c 1.9374315326010207
2 0.37787002589670354 D-Glucose_e 2.0905337182570483
2 -Inf H+_c 1.8228274212819136
2 0.23736091579460392 D-Glucosamine_e 1.891653511219666
2 -Inf Urea_CH4N2O_e 2.0185243424115296
2 0.5118833609788743 N-Acetyl-D-glucosamine_c 2.0346538656017685
2 -Inf CO2_CO2_e 2.1083753470726685
2 0.0 Thiamin_e 1.8904096496266751
2 -Inf Formate_c 2.067043185786443
2 0.7901139160152008 ATP_C10H12N5O13P3_c 1.967317358108371
2 0.0 Dopamine_e 1.906217908882208
2 0.3347131088665537 D-Galactose_e 1.7143682687611927
2 0.0 L-Alanine_e 2.0384959759813395
2 0.0 Linoleic_acid_(all_cis_C18:2)_n-6_e 1.9905848618065172
2 0.0 Coenzyme_A_c 2.070575032143023
2 0.0 Octadecenoyl-CoA_(n-C18:1CoA)_c 2.1291304319632305
2 -Inf Hydrogen_peroxide_e 1.8858535428316132
2 0.0 D-Lactate_e 2.1009923010224707
2 0.2218487496163564 Sn-Glycero-3-phosphocholine_c 2.1848683787088308
2 0.0 L-Cysteine_e 1.925647319256707
2 0.697131069413843 Adenosine_e 2.0053541809976156
2 0.0 Linoleyl_carnitine_c 2.069887542218713
2 0.25527250510330607 D-Fructose_e 1.8443840279686774
2 0.0 Adrenaline_e 1.9858950063826075
2 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 2.051520539813951
2 0.0 Protoheme_C34H30FeN4O4_c 2.0254255369179313
2 0.0 Pyridoxal_e 1.9853037988183737
2 0.0 CMP_C9H12N3O8P_c 2.1378334771098224
2 2.009814982293599 Orotidine_5'-phosphate_c 2.0291513188326773
2 -Inf H2O_H2O_e 1.9851811012190619
2 0.0 1D_myo_Inositol_1_4_5_trisphosphate_C6H9O15P3_c 2.1716382001656473
2 0.04575749056067514 5-Amino-4-oxopentanoate_e 2.073957117077936
2 0.0 Nicotinamide_e 1.9651732962712716
2 0.0 Linoleic_coenzyme_A_c 2.0674689761410407
2 0.0 Biliverdin_cytosol_c 1.9075737851602916
2 0.0 Palmitoyl-CoA_(n-C16:0CoA)_c 1.9365531188581553
2 0.0 Acetaldehyde_e 1.9104332473695682
2 0.0 Nicotinate_e 1.8834471857716135
2 0.0 L-Lactate_e 2.167706396217405
2 0.0 Octadecenoate_(n-C18:1)_e 2.094676332376661
2 0.10914446942506807 L-Malate_e 2.1168756905664052
2 0.0 1D-myo-Inositol_1,4-bisphosphate_c 1.9492862991442599
2 0.0 Uridine_e 1.7948187797083115
2 1.040632764611049 P1,P4-Bis(5'-adenosyl)_tetraphosphate_c 2.179053816194409
2 0.0 Hexadecanoate_(n-C16:0)_c 1.8643614244894136
2 0.0 Bilirubin_monoglucuronide_e 2.0627734234190562
2 -Inf Potassium_e 2.037570108027767
2 0.0 Thiamin_monophosphate_e 2.1390488771830674
2 0.0 Norepinephrine_e 1.9903863675382283
2 2.3698340703001617 S-Adenosyl-L-homocysteine_c 1.9644701281573518
