x y name z
1 0.10580372616803894 Acetaldehyde_e 0.9982932884893345
1 0.10420925174955584 D-Glycerate_2-phosphate_c 0.9190503138558589
1 0.0 Coenzyme_A_c 1.0072368918088055
1 0.0 Nicotinamide_adenine_dinucleotide_-_reduced_c 0.8518241887665029
1 0.7558748556724915 2-Oxoglutarate_e 1.0628471056786573
1 0.0 Acetate_e 0.9876455270199496
1 0.0 Ubiquinone-8_c 1.0787344705647097
1 0.10580372616803894 D-Lactate_e 1.0617632382633542
1 0.0 ADP_C10H12N5O10P2_c 1.0121339614528027
1 0.7939455175668756 2-Oxoglutarate_c 0.8607551603409805
1 -Inf Formate_e 1.1854958786522771
1 0.1074480044479645 L-Malate_e 0.9802208053289483
1 0.3631779024128256 Alpha-D-Ribose_5-phosphate_c 1.0088392244064894
1 -Inf Ammonium_e 0.9770101136330988
1 0.7558748556724915 L-Glutamate_e 0.9380272016102364
1 -Inf Phosphate_c 1.0993896320176726
1 0.2304489213782739 D-Fructose_e 0.9437000374619215
1 0.1074480044479645 Fumarate_e 0.9894187497095956
1 0.10420925174955584 Ethanol_e 1.211847871201275
1 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 0.8252827430911901
1 -Inf H+_e 1.0781864857080392
1 -Inf Phosphate_e 0.9075155352392074
1 0.1074480044479645 Pyruvate_e 1.0456686066895327
1 -Inf H2O_H2O_c 1.006312509782778
1 0.6347291080813305 D-Glucose_e 1.039796175778304
1 0.7558748556724915 L-Glutamine_e 0.8527812452484794
1 -Inf H2O_H2O_e 0.890330622880809
1 -Inf H+_c 1.033131129637256
1 -Inf O2_O2_e 1.00284168773737
1 -Inf CO2_CO2_e 1.0593226122752792
2 0.0 L-Phenylalanine_e 1.993194044788392
2 0.27620641193894907 D-Glycerate_2-phosphate_c 2.1210339784527457
2 0.13188759656362775 Adenine_e 2.1210841826659443
2 0.0 Pyridoxine_e 2.006884089033872
2 0.0 L-Homocysteine_e 2.0475542195259555
2 -Inf Diphosphate_c 2.016433171203926
2 0.0 Protoporphyrin_c 1.9050725274730307
2 0.27620641193894907 D-Mannose_1-phosphate_c 1.8092887749479147
2 0.0 L-Palmitoylcarnitine_c 2.0318684492770176
2 0.0 Linoleic_acid_(all_cis_C18:2)_n-6_c 2.0158352492965874
2 0.0 Hexadecanoate_(n-C16:0)_e 1.8913490933385775
2 0.0 Pyridoxamine_e 2.0446678733003667
2 -Inf Carbon_monoxide_c 1.9058363001846095
2 0.0 Ethanolamine_e 1.9911898583041943
2 0.0 1D-myo-Inositol_1-phosphate_c 2.1100139937902087
2 0.28944812311416607 D-Glucose_e 2.0548285828390322
2 -Inf H+_c 1.8638116303307464
2 0.21387981994508107 D-Glucosamine_e 2.094816782074921
2 -Inf Urea_CH4N2O_e 1.910108528406703
2 0.5118833609788743 N-Acetyl-D-glucosamine_c 1.937335133338186
2 -Inf CO2_CO2_e 1.9783126064625636
2 0.0 Thiamin_e 1.9329119484813773
2 -Inf Formate_c 1.9095408136168088
2 0.37413709399941286 ATP_C10H12N5O13P3_c 2.1005461673677974
2 0.0 Dopamine_e 2.1159788690918306
2 0.2596373105057561 D-Galactose_e 1.7851221571799272
2 0.0 L-Alanine_e 1.9428549473564223
2 0.0 Linoleic_acid_(all_cis_C18:2)_n-6_e 1.9270110591183145
2 0.0 Coenzyme_A_c 2.0260817400184226
2 0.0 Octadecenoyl-CoA_(n-C18:1CoA)_c 1.9563806623558495
2 -Inf Hydrogen_peroxide_e 1.9050246504945823
2 0.0 D-Lactate_e 1.8718399684793632
2 0.2218487496163564 Sn-Glycero-3-phosphocholine_c 1.8931280383521578
2 0.0 L-Cysteine_e 1.9844746454520141
2 0.3659708025969958 Adenosine_e 1.9118268975431785
2 0.0 Linoleyl_carnitine_c 1.989441247106344
2 0.2304489213782739 D-Fructose_e 1.9449579592994897
2 0.0 Adrenaline_e 2.059049457879337
2 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 1.9937836521266266
2 0.0 Protoheme_C34H30FeN4O4_c 2.0908207644070194
2 0.0 Pyridoxal_e 1.9179405629862982
2 0.0 CMP_C9H12N3O8P_c 1.8520226057129223
2 1.1139433523068367 Orotidine_5'-phosphate_c 2.016787825261298
2 -Inf H2O_H2O_e 2.0981663840371714
2 0.0 1D_myo_Inositol_1_4_5_trisphosphate_C6H9O15P3_c 1.9166058136728863
2 0.04968778418910748 5-Amino-4-oxopentanoate_e 1.872694663424957
2 0.0 Nicotinamide_e 2.0585493383191187
2 0.0 Linoleic_coenzyme_A_c 1.970203549371469
2 0.0 Biliverdin_cytosol_c 1.756579326370816
2 0.0 Palmitoyl-CoA_(n-C16:0CoA)_c 2.073429620360048
2 0.0 Acetaldehyde_e 2.0072644200606895
2 0.0 Nicotinate_e 1.9559487558718325
2 0.0 L-Lactate_e 2.02059421312931
2 0.0 Octadecenoate_(n-C18:1)_e 2.048155673164795
2 0.146128035678238 L-Malate_e 2.1120037120555732
2 0.0 1D-myo-Inositol_1,4-bisphosphate_c 2.0232962925443987
2 0.0 Uridine_e 2.122467301536444
2 0.3659708025969958 P1,P4-Bis(5'-adenosyl)_tetraphosphate_c 2.1103657897899355
2 0.0 Hexadecanoate_(n-C16:0)_c 1.908311312527783
2 0.0 Bilirubin_monoglucuronide_e 2.076039895454456
2 -Inf Potassium_e 2.0589847955990326
2 0.0 Thiamin_monophosphate_e 1.897324952035007
2 0.0 Norepinephrine_e 2.0614461442453207
2 1.3741370939994129 S-Adenosyl-L-homocysteine_c 1.9783568777460403
2 0.619788758288394 UDP-D-glucuronate_c 1.80792654177069
2 0.0 Orotate_C5H3N2O4_e 2.274976569003571
2 0.0 Octadecenoate_(n-C18:1)_c 1.9507208232425632
2 0.3521825181113625 L-Arginine_e 2.1403220216228274
2 0.6232492903979004 Isocitrate_c 2.184767086015393
2 0.0 Leukotriene_B4(1-)_e 2.007309649421864
2 0.0 Nicotinamide_adenine_dinucleotide_-_reduced_c 1.966243930735048
2 0.21387981994508107 D-Mannose_e 2.112119012300723
2 0.0 Acetate_e 1.9710827832349622
2 0.0 L-Ascorbate_e 1.777867811926405
2 0.37413709399941286 ADP_C10H12N5O10P2_c 2.1323544441574827
2 0.0 Octadecenoyl_carnitine_c 1.9649895788780618
2 0.8450980400142568 5_L_Glutamyl_L_alanine_C8H13N2O5_e 1.9720732095213436
2 0.26626788940476925 Hypoxanthine_e 2.0562735202655267
2 0.0 Glycine_e 1.949488993591067
2 0.47712125471966244 N-Acetylneuraminate_e 1.9755123355115942
2 0.0 Spermine_C10H30N4_e 2.2435269255561145
2 -Inf Phosphate_c 1.871889531471318
2 0.7433891441244317 Inosine_e 2.087557223896013
2 0.12493873660829993 Fumarate_e 1.9591170680568997
2 0.2218487496163564 L-Methionine_e 1.8814781260793094
2 0.0 Pyruvate_e 2.025219475328076
2 0.0 Glycerol_c 1.9987813911819114
2 -Inf H2O_H2O_c 2.036253614377369
2 0.2218487496163564 L-Glutamine_e 2.1633638705507385
2 -Inf O2_O2_e 1.911611897729899
2 0.2808266095756942 2-keto-4-methylthiobutyrate_c 2.1046802704416487
2 0.0 Dehydroascorbate_e 1.9803893836033795
2 0.0 Choline_C5H14NO_e 1.8802105179642195
2 0.0 Leukotriene_A4_cytosol_e 1.9065740319555027
3 0.0 UDP-3-O(3-hydroxypalmetoyl)-D-glucosamine_c 2.9506466793533335
3 0.0 L-Phenylalanine_e 3.1768783060238244
3 0.0 4-Amino-2-methyl-5-phosphomethylpyrimidine_c 3.0386177828440366
3 0.0 UMP_C9H11N2O9P_c 3.0351296263067775
3 0.40966622104988165 D-Glycerate_2-phosphate_c 3.0916666982373404
3 0.5086383061657272 Pyruvate_c 3.057244992876434
3 0.4259687322722811 Adenine_e 2.9847540208535666
3 0.0 (R)-2,3-Dihydroxy-3-methylbutanoate_c 3.0209389810363794
3 -Inf Nitric_oxide_e 2.6698541616378924
3 0.0 L-Valine_e 3.027755893813743
3 -Inf Diphosphate_c 2.9930792916848263
3 0.0 Protoporphyrin_c 2.9776227408658413
3 0.0 D-Mannose_1-phosphate_c 2.8389468745420285
3 0.4259687322722811 Xanthine_c 2.921894102535947
3 0.0 Ethanol_e 3.0046532880975816
3 0.0 Thymidine_C10H14N2O5_e 2.9994189807295566
3 0.5209528242442991 L-Aspartate_e 3.021565273083392
3 0.0 Deoxyuridine_e 2.938167376661517
3 0.909080350681131 1-Pyrroline-5-carboxylate_c 2.940319640875672
3 1.8653014261025438 N-Acetyl-D-muramoyl-L-alanine_c 2.9546291782680862
3 0.0 DAMP_C10H12N5O6P_c 3.057492199535833
