x y name z
2 0.0 Inosine_e 1.935342450071357
2 -Inf Fumarate_e 1.880076278758355
2 -Inf L-Methionine_e 1.997546079042408
2 -Inf Pyruvate_e 1.92294232309718
2 -Inf Glycerol_c 1.7957500333493397
2 -Inf H2O_H2O_c 1.92433112818554
2 0.07918124604762482 L-Glutamine_e 1.8339180254003193
2 -Inf O2_O2_e 2.1342340409823395
2 -Inf 2-keto-4-methylthiobutyrate_c 2.2194626918210107
2 -Inf Dehydroascorbate_e 1.9363509579351224
2 -Inf Choline_C5H14NO_e 2.0018201674325002
2 -Inf Leukotriene_A4_cytosol_e 1.9894436569170861
3 0.0 UDP-3-O(3-hydroxypalmetoyl)-D-glucosamine_c 3.0816446562334106
3 -Inf L-Phenylalanine_e 3.072636215821566
3 0.0 4-Amino-2-methyl-5-phosphomethylpyrimidine_c 3.0369032420544357
3 0.0 UMP_C9H11N2O9P_c 3.034939077845546
3 -Inf D-Glycerate_2-phosphate_c 3.1581061231339165
3 -Inf Pyruvate_c 3.063656410041849
3 0.06095642594142573 Adenine_e 3.086321311154537
3 -Inf (R)-2,3-Dihydroxy-3-methylbutanoate_c 3.0502932962092446
3 -Inf Nitric_oxide_e 3.003423314569626
3 -Inf L-Valine_e 3.0738640278322826
3 -Inf Diphosphate_c 2.9582276377425707
3 0.0 Protoporphyrin_c 3.0725545964677465
3 -Inf D-Mannose_1-phosphate_c 2.9886558408701474
3 0.025807263606285526 Xanthine_c 3.096481133893425
3 -Inf Ethanol_e 3.1342793380374734
3 0.0 Thymidine_C10H14N2O5_e 2.964510805971192
3 -Inf L-Aspartate_e 3.1912371564389668
3 0.0 Deoxyuridine_e 3.1386947141776034
3 -Inf 1-Pyrroline-5-carboxylate_c 3.152205445478677
3 1.7708520116421442 N-Acetyl-D-muramoyl-L-alanine_c 3.0654980224359236
3 0.0 DAMP_C10H12N5O6P_c 3.0727936309893282
3 -Inf D-Glucose_e 2.921173884490552
3 -Inf H+_c 3.0392213378245225
3 0.0 Urea_CH4N2O_e 3.0611968577792226
3 -Inf CO2_CO2_e 2.844109549092304
3 -Inf D-Alanine_e 3.0814561358769
3 0.0 Thiamin_e 2.9736369703229046
3 0.0 (R)-3-Hydroxyoctadecanoyl-[acyl-carrier_protein]_c 3.098490561794133
3 -Inf L-Glutamate_1-semialdehyde_c 2.8450780006562097
3 0.8378796830090752 L-Asparagine_e 3.1592154420991143
3 -Inf Acetate_c 2.9562167499786858
3 -Inf Sulfate_e 3.062070886641597
3 -Inf D-Galactose_e 2.999717298768185
3 -Inf L-Alanine_e 3.023747704779944
3 1.6782147827453993 N-Succinyl-LL-2,6-diaminoheptanedioate_c 2.9315217241518337
3 0.20951501454263097 Guanine_e 2.8166841110720595
3 -Inf L-Isoleucine_e 2.764123464047165
3 1.2230878217319048 Coenzyme_A_c 2.8699597722650134
3 -Inf 2-Oxoglutarate_e 3.042485570442705
3 -Inf 2-Octaprenyl-6-methoxy-1,4-benzoquinol_c 2.9509749366137465
3 0.0 (S)-Dihydroorotate_c 3.0787895046229323
3 -Inf Formate_e 2.9221021604805655
3 0.26081745928061273 Ornithine_e 3.02968643295329
3 -Inf Ammonium_e 2.907302629565838
3 -Inf D-Glucosamine_1-phosphate_c 2.894165220714272
3 0.0 Deoxyguanosine_c 3.0996941729984315
3 0.0 Deoxyinosine_c 2.8639308997816086
3 -Inf L-Cysteine_e 2.949102718493523
3 0.0 Deoxyadenosine_e 3.047003222663257
3 0.06095642594142573 Adenosine_e 3.025270355143152
3 -Inf 4-Hydroxy-benzyl_alcohol_c 3.075089354472917
3 -Inf Menaquinol_6_c 2.9370410129629083
3 -Inf Superoxide_anion_c 3.0785735346431915
3 -Inf Undecaprenyl_diphosphate_c 2.947551035755742
3 0.0 Uroporphyrinogen_I_c 2.7994592064978074
3 -Inf Ammonium_c 2.846076168622875
3 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 2.972118296670731
3 0.0 Protoheme_C34H30FeN4O4_c 2.985146593358783
3 -Inf (S)-2-Aceto-2-hydroxybutanoate_c 2.9692798144379795
3 -Inf H+_e 2.956499834217995
3 0.5936268237910995 CMP_C9H12N3O8P_c 3.0559618469583416
3 0.0 Orotidine_5'-phosphate_c 2.8517634391626747
3 -Inf CO2_CO2_c 3.094315622103062
3 0.5936268237910995 GDP_C10H12N5O11P2_c 3.1983979501880953
3 -Inf Menaquinone_6_c 3.0723240602553847
3 -Inf Dihydroxyacetone_phosphate_c 2.9987051615031026
3 -Inf H2O_H2O_e 2.8663388376692036
3 -Inf D-Fructose_1,6-bisphosphate_c 2.92065977028837
3 0.0 DGDP_C10H12N5O10P2_c 3.1142242329958227
3 0.0 Ferrocytochrome_c-553_c 2.827453101008806
3 0.31999783473996124 AMP_C10H12N5O7P_c 2.8339793334898866
3 0.0 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate_c 3.068763129277787
3 1.1213044519532058 Succinyl-CoA_c 3.023581884159741
3 -Inf L-Fuculose_1-phosphate_c 3.0413638638558202
3 -Inf Acetaldehyde_e 3.081061730656164
3 -Inf D-O-Phosphoserine_c 3.041748811079655
3 -Inf 4-Hydroxybenzoate_c 2.9366272848963133
3 0.0 Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala_c 3.0278147233718693
3 -Inf L-Homoserine_c 3.0410897856459442
3 -Inf Nitrite_c 2.9982099704148775
3 0.0 NMN_C11H14N2O8P_e 3.0636694334424917
3 -Inf L-Lactate_e 2.986008751219309
3 -Inf Citrate_e 2.926738332130194
3 -Inf Hydrogen_sulfide_c 2.8895177056244306
3 0.0 Uracil_e 2.7748042143991887
3 -Inf L-Malate_e 2.9132999662371244
3 -Inf Alpha-D-Ribose_1-phosphate_c 3.1005301728416708
3 1.2230878217319048 Pimeloyl-CoA_c 3.0530232555615058
3 0.025807263606285526 Hypoxanthine_c 3.1042872794747405
3 -Inf Succinate_c 3.019084101806489
3 0.0 Ferricytochrome_c-553_c 2.8958044508668146
3 -Inf Formamide_c 3.0731401335645367
3 -Inf L-Leucine_e 2.9118464701871196
3 0.0 Uridine_e 2.8601654815121638
3 0.0 UDP_C9H11N2O12P2_c 2.9574739636387744
3 0.0 CDPethanolamine_C11H19N4O11P2_c 2.9796760097144213
3 -Inf Acetoacetate_e 2.9020591023157
3 0.0 Cytidine_e 3.022593281895497
3 1.6180480967120927 S-Adenosyl-L-homocysteine_c 3.025340261489189
3 0.0 Orotate_C5H3N2O4_e 3.0367656763288453
3 0.0 L-Tryptophan_e 2.9297895486029786
3 0.0 Flavin_adenine_dinucleotide_oxidized_c 3.1651714689125567
3 0.4987158683144961 L-Arginine_e 2.924012926928841
3 -Inf Acetamide_e 3.0490307179021663
3 0.0 Uracil_c 3.141361001373281
3 0.20951501454263097 Guanosine_e 3.101465466933522
3 -Inf Hydrogen_e 3.016923250577091
3 -Inf Carbonic_acid_e 3.0998130391877057
3 -Inf L-Proline_e 3.0582354823381324
3 -Inf 2_Phenylacetamide_C8H9NO_c 2.9460130549471835
3 0.0 DGMP_C10H12N5O7P_c 2.8451029677002078
3 0.0 Pantetheine_4'-phosphate_c 2.874785986150572
3 -Inf Acetate_e 3.1110215779019166
3 0.21289390696342994 Guanine_c 3.1729005198676656
3 -Inf D-Glucose_1-phosphate_c 3.0118102815262247
3 0.2938514110368578 ADP_C10H12N5O10P2_c 3.0437844340709796
3 0.0 Nicotinamide_adenine_dinucleotide_phosphate_-_reduced_c 3.0856590558120796
3 -Inf 2-Deoxy-D-ribose_5-phosphate_c 3.041704138002744
3 0.31999783473996124 Adenosine_3',5'-bisphosphate_c 3.1642967262053774
3 0.02530586526477026 Hypoxanthine_e 3.077525756958938
3 -Inf Sulfite_c 2.941028018757615
3 -Inf 4-Methyl-5-(2-hydroxyethyl)-thiazole_c 3.026150472654585
3 0.025807263606285526 Inosine_c 2.8700895622504463
3 -Inf L-Serine_e 2.9837670833920815
3 0.06174559594480541 Adenine_c 2.9039548346621467
3 -Inf Glycine_e 3.057658525306927
3 0.0 DUDP_C9H11N2O11P2_c 3.0408164786420855
3 -Inf O-Succinyl-L-homoserine_c 2.9843591188231673
3 -Inf L-Glutamate_e 3.073327802588137
3 -Inf Phosphate_c 3.0715889297546406
3 -Inf D-Fructose_1-phosphate_c 3.0925025348523376
3 0.02530586526477026 Xanthine_e 2.987752541112818
3 0.0 L-Histidine_e 3.149464970574301
3 -Inf Acrylamide_e 3.0173762784364646
3 -Inf D-Serine_e 3.095227085372804
3 -Inf L-Threonine_e 3.0575363463091714
3 -Inf Phosphate_e 2.937005731121215
3 0.0 5-phosphoribosyl-5-carboxyaminoimidazole_c 2.858472134281397
3 -Inf L-Methionine_e 3.0151809197257853
3 -Inf Pyruvate_e 3.030391723338944
3 -Inf Glycerol_c 2.663301584888178
3 -Inf L-Tyrosine_e 2.9543426013865406
3 -Inf H2O_H2O_c 2.954360654982078
3 0.0 Protoheme_C34H30FeN4O4_e 2.933602465723723
3 0.0 Reduced_glutathione_c 2.945037832743811
3 -Inf Citrate_c 2.958028170651836
3 0.15228834438305647 L-Glutamine_e 3.0323484454341485
3 1.2388820889151366 DCDP_C9H12N3O10P2_c 2.907091013613233
3 -Inf O2_O2_e 2.8797108584269187
3 0.0 Octadecanoyl-ACP_(n-C18:0ACP)_c 2.899521935835995
3 -Inf D-Glutamate_c 3.0425088195865735
3 0.0 Cis-octadec-11-enoyl-[acyl-carrier_protein]_(n-C18:1)_c 2.8045267619161596
3 0.0 Deoxycytidine_e 2.8306580267008234
3 0.0 DADP_C10H12N5O9P2_c 3.0218123006860296
4 0.0 4-Amino-2-methyl-5-phosphomethylpyrimidine_c 3.833575423136695
4 -Inf L-Phenylalanine_e 4.046523848936516
4 -Inf D-Glycerate_2-phosphate_c 3.974541273308946
4 -Inf L-Valine_e 4.214076044486313
4 -Inf Hexadecanoate_(n-C16:0)_e 4.148277975349803
4 -Inf D-Glucose_c 3.9995273070226283
4 -Inf Ethanol_e 3.903235370581257
4 -Inf L-Aspartate_e 4.0948078127949845
4 0.0 Spectinomycin_c 4.079074575274296
4 -Inf D-Glucose_e 4.110496644508169
4 -Inf H+_c 3.893887266637118
4 -Inf D-Alanine_e 4.017892724549808
4 1.7263196121107753 N-Succinyl-LL-2,6-diaminoheptanedioate_c 3.8655526905952637
4 0.13127891463931898 Coenzyme_A_c 4.045011951456266
4 0.48948234606450036 N2-Acetyl-L-ornithine_c 3.9674748805085773
4 0.0 1,5-Diaminopentane_c 3.6342790081248544
4 -Inf Ammonium_e 4.105051768935693
4 0.0 5,10-Methylenetetrahydrofolate_c 4.047403366331829
4 -Inf 3-Carboxy-2-hydroxy-4-methylpentanoate_c 3.8728621554253637
4 0.0 Protoheme_C34H30FeN4O4_c 4.091728977017154
4 0.13127891463931898 Succinyl-CoA_c 3.7349647032498203
4 -Inf Nicotinate_e 4.058236456306571
4 -Inf L-Malate_e 4.12822280885294
4 -Inf L-Leucine_e 4.015177161139217
4 -Inf Sucrose_6-phosphate_c 4.1906041906079965
4 -Inf 6-Phospho-D-gluconate_c 3.925466314016178
4 -Inf D-Fructose_c 3.8487600021704234
4 0.0 Nicotinamide_adenine_dinucleotide_phosphate_-_reduced_c 4.036737178139377
4 0.007968929671275373 Adenosine_3',5'-bisphosphate_c 4.028908924720242
4 -Inf L-Serine_e 4.0916817138330055
4 0.0 Biotin_e 3.9608095472596947
4 0.0 Putrescine_e 4.091568662308398
4 -Inf L-Glutamate_e 4.088246784411577
4 -Inf Hexadecenoate_(n-C16:1)_c 3.9366977377168784
4 -Inf N-Acetyl-D-glucosamine_e 4.115946310508605
4 -Inf Nitrate_e 4.031817314932056
4 -Inf Sulfur_c 3.9294300202599786
4 -Inf Glycerol_c 3.9485938800549
4 -Inf H2O_H2O_c 3.9701210066089354
