x y n z
1 0.0026619343389529724 3 0.9840077514672483
1 0.0026619343389529724 3 1.0363730850737987
1 0.0026619343389529724 3 0.9078638739510345
1 0.0026619343389529724 3 0.9104064566130041
1 0.0026619343389529724 3 1.0033385390783551
1 0.0026619343389529724 3 1.0684686387567268
1 0.0026619343389529724 3 0.9424212939661888
1 0.0026619343389529724 3 1.0059499300727082
1 0.0026619343389529724 3 0.9056320288975701
1 0.0026619343389529724 3 1.1516403188666886
1 0.0026619343389529724 3 1.0011937320749336
1 0.0026619343389529724 3 1.1433926235824277
1 0.0026619343389529724 3 0.9722821099935602
1 0.0026619343389529724 3 0.9853178342944494
1 0.0026619343389529724 3 0.8927457034215442
1 0.0026619343389529724 3 0.9012006683271632
1 0.0026619343389529724 3 1.005887989490199
1 0.0026619343389529724 3 0.8907910092340842
1 0.0026619343389529724 3 1.0728643045942141
1 0.0026619343389529724 3 0.9776145734060326
1 0.0026619343389529724 3 1.1076991444758137
1 0.0026619343389529724 3 0.9109905434136152
1 0.0026619343389529724 3 0.9594884891112079
1 0.0026619343389529724 3 0.9540607819291975
1 0.0026619343389529724 3 1.0921555917119699
1 0.06566104702750665 74 1.1187162205792434
1 0.05146406388642413 58 0.9122503000893127
1 0.05146406388642413 58 1.1195300976064755
1 0.00354924578527063 4 0.9942994792348697
1 0.00354924578527063 4 1.0250556949955378
1 0.00354924578527063 4 1.0093516558320208
1 0.00354924578527063 4 1.0416729844672445
1 0.00354924578527063 4 1.0296995410044385
1 0.00354924578527063 4 1.0657130261066694
1 0.00354924578527063 4 0.9591016431160129
1 0.00354924578527063 4 1.1205298784893707
1 0.00354924578527063 4 0.9947470184911846
1 0.00354924578527063 4 0.8692215924641079
1 0.007985803016858917 9 1.0910430651498462
1 0.007985803016858917 9 0.8706214076040087
1 0.007985803016858917 9 0.9805190502353782
1 0.007985803016858917 9 1.0155553011249105
1 0.049689440993788817 56 1.1744467851933544
1 0.0026619343389529724 3 1.017587967738458
1 0.050576752440106475 57 0.9319741344964222
1 0.064773735581189 73 0.8742354303976241
1 0.050576752440106475 57 1.1024754122406393
1 0.050576752440106475 57 1.0967542795467105
1 0.013309671694764862 15 1.1485147339606194
1 0.026619343389529725 30 1.0958716166718614
1 0.012422360248447204 14 0.9640732092933002
1 0.011535048802129548 13 0.921889884031955
1 0.025732031943212066 29 1.1002643618285564
1 0.008873114463176575 10 1.1363071973568812
1 0.008873114463176575 10 1.0411427165685576
1 0.008873114463176575 10 0.9840409673856926
1 0.008873114463176575 10 0.8858832106966038
1 0.050576752440106475 57 1.1190710886379187
1 0.009760425909494233 11 1.0194709789815075
1 0.008873114463176575 10 1.0687505867410316
1 0.009760425909494233 11 0.9954511535948388
1 0.008873114463176575 10 1.2402345513983237
1 0.015084294587400177 17 0.9864801855331143
1 0.015084294587400177 17 0.9515748937035144
1 0.050576752440106475 57 0.8891759210164689
1 0.064773735581189 73 1.26525758239223
1 0.050576752440106475 57 1.0795774589920222
1 0.050576752440106475 57 0.9160773179340951
1 0.06654835847382432 75 1.1197281630394675
1 0.05235137533274179 59 0.909968949087259
1 0.0044365572315882874 5 0.9966522422307533
1 0.0044365572315882874 5 0.9553025639070524
1 0.0044365572315882874 5 0.9844727964268913
1 0.0044365572315882874 5 0.8339351674263851
1 0.0044365572315882874 5 0.9803334717070821
1 0.0044365572315882874 5 0.9979577042412648
1 0.0044365572315882874 5 1.006816841672048
1 0.0044365572315882874 5 1.0187416652748038
1 0.0044365572315882874 5 0.9992214484048424
1 0.0044365572315882874 5 1.0454272587331406
1 0.0044365572315882874 5 0.7849961442553105
1 0.0044365572315882874 5 0.9212290997101198
1 0.0044365572315882874 5 0.9653193613109119
1 0.0044365572315882874 5 1.0188874350784554
1 0.0044365572315882874 5 0.9886446754972633
1 0.0044365572315882874 5 1.04035936102417
1 0.0044365572315882874 5 1.2138478188137132
1 0.0044365572315882874 5 1.0316052961029474
1 0.0044365572315882874 5 1.1726440386234973
1 0.0044365572315882874 5 0.8772782577907685
1 0.0044365572315882874 5 1.1302937510507347
1 0.064773735581189 73 1.1103375822581165
1 0.050576752440106475 57 1.0208407693241308
1 0.050576752440106475 57 0.9243437874655027
1 0.01419698314108252 16 0.9618667245025712
1 0.027506654835847383 31 0.9846956769841287
1 0.061224489795918366 69 1.1185465495680913
1 0.022182786157941437 25 1.1140355782696552
1 0.02040816326530612 23 1.1702709432921707
1 0.027506654835847383 31 0.9950961159266912
1 0.008873114463176575 10 1.0439676529845165
1 0.008873114463176575 10 0.9861815394668068
1 0.008873114463176575 10 1.0098413616125086
1 0.008873114463176575 10 1.0255041216973713
1 0.050576752440106475 57 1.0522581753829061
1 0.050576752440106475 57 1.1175528899641032
2 0.0011614401858304297 4 1.8347998076283822
2 0.0011614401858304297 4 2.039375862889586
2 0.0011614401858304297 4 2.121529762818199
2 0.0011614401858304297 4 1.9197126213874898
2 0.0011614401858304297 4 1.9692888229927255
2 0.0011614401858304297 4 1.974044482319234
2 0.0011614401858304297 4 1.974819001533684
2 0.0011614401858304297 4 2.060114325908021
2 0.0011614401858304297 4 1.8725743420525214
2 0.002613240418118467 9 2.0596773673730002
2 0.003774680603948897 13 1.934742454719916
2 0.004936120789779327 17 2.0273303263735105
2 0.012195121951219513 42 1.8948120520868548
2 0.012195121951219513 42 2.0651729217215387
2 0.009001161440185831 31 2.055485282070303
2 0.009001161440185831 31 2.117274362470053
2 0.009001161440185831 31 2.007118324438051
2 0.0023228803716608595 8 1.9867110102730776
2 0.0023228803716608595 8 2.0737536158332284
2 0.0023228803716608595 8 1.9446485515276923
2 0.0023228803716608595 8 2.0417151799385502
2 0.0023228803716608595 8 2.083433115238802
2 0.0023228803716608595 8 1.9754259138191936
2 0.0023228803716608595 8 2.110164352006888
2 0.0023228803716608595 8 2.0000957457102793
2 0.0008710801393728223 3 1.997478935351036
2 0.0008710801393728223 3 2.0294170811204415
2 0.0008710801393728223 3 2.2337403765251054
2 0.0008710801393728223 3 2.141055351054528
2 0.0005807200929152149 2 1.8114066333188865
2 0.0005807200929152149 2 2.0589610430940137
2 0.0005807200929152149 2 2.0643202317845972
2 0.0005807200929152149 2 2.056579876912221
2 0.0005807200929152149 2 2.083607852475703
2 0.0005807200929152149 2 2.1467451465014533
2 0.0005807200929152149 2 2.2595135549656655
2 0.0005807200929152149 2 2.156778656639384
2 0.0005807200929152149 2 2.0186467871503684
2 0.0005807200929152149 2 2.0710397458837404
2 0.0005807200929152149 2 1.9675159823102215
2 0.0005807200929152149 2 2.104674499189045
2 0.0005807200929152149 2 1.9146348772548292
2 0.0005807200929152149 2 1.884726864811595
2 0.0005807200929152149 2 2.0208529066677556
2 0.0005807200929152149 2 1.972055212868648
2 0.0005807200929152149 2 2.0648419927037636
2 0.0005807200929152149 2 2.016967979152141
2 0.0005807200929152149 2 1.9222461611832111
2 0.0005807200929152149 2 2.0515711640635934
2 0.0005807200929152149 2 2.17737187948064
2 0.0005807200929152149 2 1.9529681245562491
2 0.0005807200929152149 2 1.9849216865554586
2 0.0005807200929152149 2 2.034736836491228
2 0.0005807200929152149 2 1.9813473830752162
2 0.0005807200929152149 2 2.150010159270865
2 0.0005807200929152149 2 2.0784710555656782
2 0.0005807200929152149 2 1.9661235026026964
2 0.0005807200929152149 2 2.018310015217372
2 0.0005807200929152149 2 1.9409198959461331
2 0.0005807200929152149 2 1.981178329600036
2 0.0005807200929152149 2 2.0243677060301297
2 0.0005807200929152149 2 2.1577792361412937
2 0.0005807200929152149 2 1.9953228768778624
2 0.0029036004645760743 10 1.917356168650096
2 0.004355400696864111 15 1.8494975254857833
2 0.002613240418118467 9 1.8635636522494208
2 0.004355400696864111 15 2.0413808285727786
2 0.004936120789779327 17 2.040287830993376
2 0.0029036004645760743 10 1.8892809250750613
2 0.0005807200929152149 2 2.056778108744341
2 0.0005807200929152149 2 2.131774004381311
2 0.0005807200929152149 2 1.9315502623361782
2 0.0005807200929152149 2 2.171394810429537
2 0.0005807200929152149 2 2.2777789659524483
2 0.0005807200929152149 2 2.189152557029516
2 0.0005807200929152149 2 2.2582264890419363
2 0.0005807200929152149 2 2.067098021352971
2 0.0005807200929152149 2 1.975384061528001
2 0.0005807200929152149 2 2.114442291590142
2 0.0005807200929152149 2 2.0399192002218953
2 0.0005807200929152149 2 1.99730162207722
2 0.0005807200929152149 2 2.274197275044773
2 0.0005807200929152149 2 2.1117924924456113
2 0.0005807200929152149 2 2.173118982712542
2 0.0005807200929152149 2 2.071186345090891
2 0.0005807200929152149 2 2.084263055918233
2 0.0005807200929152149 2 2.091031959639355
2 0.0005807200929152149 2 2.003084774120988
2 0.0005807200929152149 2 2.1434101080157903
2 0.0005807200929152149 2 2.0727569517652196
2 0.0005807200929152149 2 1.9891005534384452
2 0.0005807200929152149 2 2.074690747042764
2 0.0008710801393728223 3 2.11501269166824
2 0.0008710801393728223 3 2.069988573670263
2 0.0008710801393728223 3 1.8455374635142405
2 0.0008710801393728223 3 1.9163390493726533
2 0.0008710801393728223 3 2.065226994500619
2 0.0008710801393728223 3 1.9906229729471758
2 0.0008710801393728223 3 2.1444438924498783
2 0.0008710801393728223 3 1.9641146620754606
2 0.0008710801393728223 3 2.0681339810466595
2 0.0008710801393728223 3 1.8563387426457574
2 0.0008710801393728223 3 2.005871963604199
2 0.0008710801393728223 3 2.0340097420445957
2 0.0008710801393728223 3 2.0824169056212396
2 0.0008710801393728223 3 1.9761921523467547
2 0.0008710801393728223 3 1.9203651384058733
2 0.0008710801393728223 3 2.0275052088320544
2 0.0008710801393728223 3 2.0446351777884213
2 0.0008710801393728223 3 2.0649761555102613
2 0.0011614401858304297 4 2.0882099470778974
2 0.0011614401858304297 4 2.0219121332473646
2 0.0011614401858304297 4 1.9284901357408732
2 0.0011614401858304297 4 2.032171320288804
2 0.0011614401858304297 4 2.0358326768960042
2 0.0011614401858304297 4 2.0193145654217144
2 0.0011614401858304297 4 2.0088901538394284
2 0.0011614401858304297 4 2.0298667641387533
2 0.0011614401858304297 4 1.9746493348612224
2 0.0011614401858304297 4 1.7984478026378632
2 0.0011614401858304297 4 2.0919156235630636
2 0.0011614401858304297 4 2.1140383876117355
2 0.0011614401858304297 4 1.94931519575518
2 0.0011614401858304297 4 2.0224991050252403
2 0.0011614401858304297 4 2.0395258102979863
2 0.0011614401858304297 4 1.9192916520814007
2 0.0023228803716608595 8 2.0885011567349783
2 0.0023228803716608595 8 2.179687438663736
2 0.0023228803716608595 8 2.0193775516811736
2 0.0023228803716608595 8 2.0584785156069048
2 0.0023228803716608595 8 2.0795024390386008
2 0.0023228803716608595 8 1.8476910469300054
2 0.0023228803716608595 8 2.0737337954671005
2 0.0023228803716608595 8 1.9918406635251231
2 0.0008710801393728223 3 2.102546801375839
2 0.0014518002322880372 5 2.1233194726619105
2 0.0014518002322880372 5 2.00769404976241
2 0.0008710801393728223 3 1.8915581876854781
2 0.0008710801393728223 3 1.9411958628468826
2 0.0008710801393728223 3 2.075360413834246
2 0.0008710801393728223 3 1.9443438106150395
2 0.0008710801393728223 3 1.9936009837630437
2 0.0008710801393728223 3 1.9552373718246157
2 0.005516840882694541 19 1.9886645250400374
2 0.010743321718931475 37 2.0715412703625047
2 0.006097560975609756 21 1.8727377095056084
2 0.008420441347270616 29 1.9798188350536514
2 0.0078397212543554 27 2.125208810687929
2 0.009581881533101045 33 2.027568372376461
2 0.003484320557491289 12 2.0398821881796834
2 0.003484320557491289 12 2.038998707332242
2 0.004645760743321719 16 1.9113987300526623
2 0.003193960511033682 11 1.9661169947988144
2 0.004645760743321719 16 2.0941441241995715
2 0.005226480836236934 18 2.078028162355749
2 0.0008710801393728223 3 2.077636536888236
2 0.0023228803716608595 8 1.680425042639953
2 0.0023228803716608595 8 1.78486788445847
2 0.004355400696864111 15 2.045907217596654
2 0.005516840882694541 19 2.0853985642577726
2 0.006097560975609756 21 1.980649736549823
2 0.004645760743321719 16 1.894630901909722
2 0.007259001161440186 25 1.9585301601228806
2 0.007549361207897794 26 1.974508431555944
2 0.0014518002322880372 5 1.8405049846240775
2 0.0017421602787456446 6 2.0679719781729284
2 0.0017421602787456446 6 2.0646528592108435
2 0.0017421602787456446 6 2.191185049285966
2 0.0017421602787456446 6 2.088876564285311
2 0.0017421602787456446 6 1.9607596161692489
2 0.0017421602787456446 6 2.0672569264380076
2 0.0017421602787456446 6 1.8603608561440055
2 0.0017421602787456446 6 2.117183913832391
2 0.0017421602787456446 6 1.9897626775637585
2 0.0017421602787456446 6 1.9429906058528332
2 0.0017421602787456446 6 1.9952244341564251
2 0.0017421602787456446 6 1.9479223946098112
2 0.0005807200929152149 2 1.9364424905053443
2 0.011904761904761904 41 2.2322574304206864
2 0.011904761904761904 41 1.9490891857205628
2 0.008710801393728223 30 1.9668415671825037
2 0.008710801393728223 30 1.992083633797129
2 0.008710801393728223 30 2.0743466312327277
2 0.015098722415795587 52 1.9858918010361872
2 0.02032520325203252 70 2.015071890243843
2 0.015098722415795587 52 2.0509828755796318
2 0.02061556329849013 71 1.7979848581242899
2 0.015098722415795587 52 1.967405725807377
2 0.0014518002322880372 5 2.1857115786637955
2 0.0014518002322880372 5 2.15252886343475
2 0.0014518002322880372 5 1.9594782322473518
2 0.0014518002322880372 5 2.0038611899257033
2 0.0014518002322880372 5 2.1162081665903063
2 0.0014518002322880372 5 2.149246103133585
2 0.0014518002322880372 5 2.0725325874042033
2 0.0014518002322880372 5 1.9044320729662094
2 0.006387921022067364 22 1.8314590198344285
2 0.011614401858304297 40 1.8750613803660086
2 0.006968641114982578 24 2.1174282522886667
2 0.009291521486643438 32 2.018511284213293
2 0.008710801393728223 30 2.047796258471015
2 0.010452961672473868 36 1.9819649160986548
2 0.0008710801393728223 3 2.137867290020379
2 0.0008710801393728223 3 1.9189066274829474
2 0.0008710801393728223 3 2.0314179224008604
2 0.0011614401858304297 4 2.091529611725087
2 0.0011614401858304297 4 1.8443541354907613
2 0.0011614401858304297 4 2.0431320847221546
2 0.0011614401858304297 4 1.82214253823129
2 0.0011614401858304297 4 2.0421456521929144
2 0.0011614401858304297 4 2.103774930282039
2 0.0011614401858304297 4 1.9047834411715
2 0.0011614401858304297 4 2.0005450522871935
2 0.0011614401858304297 4 1.9692153437774231
2 0.0011614401858304297 4 2.0022690842571556
2 0.0011614401858304297 4 1.928211446527794
2 0.0011614401858304297 4 1.9393843351201965
2 0.0011614401858304297 4 1.9910484786692937
2 0.0011614401858304297 4 1.9158449315644728
2 0.0011614401858304297 4 1.9743481134826197
2 0.0011614401858304297 4 2.0454458156186917
2 0.0011614401858304297 4 1.8053157798630535
2 0.0011614401858304297 4 2.106266587164215
2 0.0014518002322880372 5 1.973599046081191
2 0.0014518002322880372 5 2.0180471244069524
2 0.0014518002322880372 5 2.007486245005272
2 0.0014518002322880372 5 1.8721130403881285
2 0.0014518002322880372 5 1.9348271426177623
2 0.0014518002322880372 5 2.09214484215887
2 0.0014518002322880372 5 1.9657753845614567
2 0.0014518002322880372 5 2.003507409920121
2 0.0014518002322880372 5 2.068450411391777
2 0.0014518002322880372 5 1.9332788906148286
2 0.0014518002322880372 5 2.0739728985283366
2 0.0014518002322880372 5 2.049517606888127
2 0.0014518002322880372 5 2.0362223369635704
2 0.0014518002322880372 5 1.888491560624397
2 0.0014518002322880372 5 1.925779897675112
2 0.0014518002322880372 5 2.0678249021916235
2 0.0014518002322880372 5 1.9307489547760741
2 0.0014518002322880372 5 1.8888675190804305
2 0.0014518002322880372 5 1.9328494888261791
2 0.0014518002322880372 5 2.145181452975347
2 0.0014518002322880372 5 2.1628825572386563
2 0.0005807200929152149 2 2.1032947800095307
2 0.0005807200929152149 2 1.9252296731296634
2 0.0005807200929152149 2 1.940037410019651
2 0.0005807200929152149 2 1.9947419344070858
2 0.0005807200929152149 2 2.275528779009099
2 0.0005807200929152149 2 1.9883910145404267
2 0.0005807200929152149 2 2.004690239551988
2 0.0005807200929152149 2 2.0754776931966195
2 0.0005807200929152149 2 1.9974449056888264
2 0.0005807200929152149 2 2.1413853025465066
2 0.0005807200929152149 2 1.9187204481357782
2 0.0005807200929152149 2 2.1162001859917376
2 0.0005807200929152149 2 1.9625065664827195
2 0.0005807200929152149 2 2.064330751774216
2 0.0005807200929152149 2 1.9703951857984756
2 0.0005807200929152149 2 2.0842566502492152
2 0.0005807200929152149 2 2.0086651241879077
2 0.0005807200929152149 2 2.117866923861344
2 0.0005807200929152149 2 1.9204565347746345
2 0.0005807200929152149 2 2.142082870579526
2 0.0005807200929152149 2 2.078628929124661
2 0.0005807200929152149 2 2.059128136291379
2 0.0005807200929152149 2 2.0003602657825033
2 0.0005807200929152149 2 2.0327009301999093
2 0.0005807200929152149 2 2.0166469069874697
2 0.0005807200929152149 2 2.023780999234646
2 0.0005807200929152149 2 2.031101761111812
2 0.0005807200929152149 2 1.9455380907685547
2 0.0005807200929152149 2 2.0317378793272294
2 0.0005807200929152149 2 2.149417882676934
2 0.0005807200929152149 2 2.063467062064566
2 0.0005807200929152149 2 1.8364881186952475
2 0.0005807200929152149 2 2.1733702765751
2 0.0005807200929152149 2 1.9847896709321424
2 0.0005807200929152149 2 1.7325328903450448
2 0.0005807200929152149 2 2.061603758829452
2 0.0005807200929152149 2 1.9292423284978124
2 0.0005807200929152149 2 2.079792422268233
2 0.0005807200929152149 2 2.0258454847339973
2 0.0008710801393728223 3 2.03540370398939
2 0.0008710801393728223 3 2.028623590229116
2 0.0008710801393728223 3 2.0355420886266167
2 0.0014518002322880372 5 1.9418677211122968
2 0.0014518002322880372 5 2.0324036971347965
2 0.0014518002322880372 5 1.8447174729792621
2 0.0014518002322880372 5 1.9059066948009251
2 0.0014518002322880372 5 1.9569713591514613
2 0.0008710801393728223 3 2.0392370389114465
2 0.0008710801393728223 3 2.1284041838946566
2 0.0008710801393728223 3 1.9077304403498931
2 0.0029036004645760743 10 2.0700510316013503
2 0.0029036004645760743 10 2.0394845884824235
2 0.0029036004645760743 10 2.011746023916815
2 0.012195121951219513 42 1.945899896557905
2 0.012195121951219513 42 1.9254710391106684
2 0.009001161440185831 31 2.0120676601493406
2 0.009001161440185831 31 1.9664087832025974
2 0.009001161440185831 31 1.9836671959809402
2 0.015389082462253194 53 2.076127617278
2 0.02061556329849013 71 2.042923284991887
2 0.015389082462253194 53 1.8332790163694863
2 0.020905923344947737 72 1.932886412470618
2 0.015389082462253194 53 1.996803186534275
2 0.0005807200929152149 2 1.992071117545482
2 0.0005807200929152149 2 1.9489408546521525
2 0.0005807200929152149 2 2.0420573991787836
2 0.0005807200929152149 2 1.9053672884713218
2 0.0005807200929152149 2 1.9665019314950372
2 0.0005807200929152149 2 2.051839897336049
2 0.0005807200929152149 2 2.0330728478959
2 0.0005807200929152149 2 2.1628819015504144
2 0.0005807200929152149 2 1.919221672358838
2 0.0005807200929152149 2 2.2236908110055094
2 0.0005807200929152149 2 2.0460749677918177
2 0.0005807200929152149 2 2.074845404908892
2 0.0005807200929152149 2 1.9629178247030343
2 0.0005807200929152149 2 1.9121513279934126
2 0.0005807200929152149 2 2.0409142140407655
2 0.0005807200929152149 2 1.872179983302268
2 0.0005807200929152149 2 2.0024746244349334
2 0.0005807200929152149 2 1.9979076494069559
2 0.0005807200929152149 2 2.0086447599742803
2 0.0005807200929152149 2 1.963860714878153
2 0.0005807200929152149 2 2.0459264771708945
2 0.0005807200929152149 2 2.2143705112122425
2 0.0005807200929152149 2 1.8032627789868951
2 0.0005807200929152149 2 1.9150085566112403
2 0.0005807200929152149 2 1.9837715048458677
2 0.003193960511033682 11 1.9231706459318645
2 0.003193960511033682 11 1.987016258598418
2 0.0029036004645760743 10 2.0590870760305853
2 0.004355400696864111 15 1.7444049833893394
2 0.004355400696864111 15 2.0514486992655376
2 0.004936120789779327 17 1.8537321560022115
2 0.0014518002322880372 5 1.937878788407628
2 0.0014518002322880372 5 2.1113029814443625
2 0.0014518002322880372 5 1.9037442092123331
2 0.0014518002322880372 5 2.0252323439443556
2 0.0014518002322880372 5 2.11167775621073
2 0.0014518002322880372 5 2.0076399619529965
2 0.0014518002322880372 5 1.9760370736652055
2 0.0014518002322880372 5 1.946436058043251
2 0.0014518002322880372 5 2.0774555928394776
2 0.0011614401858304297 4 1.8979766516280479
2 0.0011614401858304297 4 2.0300562148071744
2 0.0011614401858304297 4 1.9717409325416568
2 0.0011614401858304297 4 1.9440850149833575
2 0.0011614401858304297 4 2.1014564847264907
2 0.0011614401858304297 4 2.108759697631945
2 0.0011614401858304297 4 2.01710757993824
2 0.0011614401858304297 4 1.895164867866911
2 0.0011614401858304297 4 2.1444791624448105
2 0.0011614401858304297 4 1.9350563717909244
2 0.0011614401858304297 4 2.05659449201573
2 0.0011614401858304297 4 1.786830168942111
2 0.0011614401858304297 4 2.1213156980369003
2 0.0011614401858304297 4 2.073477961043106
2 0.0011614401858304297 4 1.9282726037097837
2 0.0011614401858304297 4 2.212762326942692
2 0.0011614401858304297 4 1.9507797369984132
2 0.0011614401858304297 4 2.061060517602585
2 0.0011614401858304297 4 1.986291309250573
2 0.0011614401858304297 4 1.8967544068042197
2 0.0011614401858304297 4 2.0017778428326487
2 0.0005807200929152149 2 2.093509193176944
2 0.0005807200929152149 2 2.1687125445360587
2 0.0005807200929152149 2 1.962381957457822
2 0.0005807200929152149 2 2.1284348172167658
2 0.0005807200929152149 2 2.0021627821811245
2 0.0005807200929152149 2 1.887852648225944
2 0.0005807200929152149 2 2.113948496045954
2 0.0005807200929152149 2 1.9921925547928523
2 0.0005807200929152149 2 2.0453639801987302
2 0.0005807200929152149 2 1.928734484809165
2 0.0005807200929152149 2 1.9609139524187609
2 0.0005807200929152149 2 1.9774945134681658
2 0.0005807200929152149 2 1.9500951545149827
2 0.0005807200929152149 2 1.8846688415039021
2 0.0005807200929152149 2 1.9773307934003752
2 0.0005807200929152149 2 2.2735159134933594
2 0.0005807200929152149 2 1.915919879514015
2 0.0005807200929152149 2 2.1174481121029487
2 0.0005807200929152149 2 2.0131077185700184
2 0.0005807200929152149 2 2.0376340887154125
2 0.0005807200929152149 2 1.840708302362037
2 0.0005807200929152149 2 1.997598500891118
2 0.0005807200929152149 2 2.0031744121469135
2 0.0005807200929152149 2 1.8973067945270898
2 0.0005807200929152149 2 1.8326007210205009
2 0.0005807200929152149 2 2.063860745641615
2 0.0005807200929152149 2 2.010261725527789
2 0.0005807200929152149 2 1.9889503890699944
2 0.0005807200929152149 2 1.9824703004947228
2 0.0005807200929152149 2 2.1528398839334177
2 0.0005807200929152149 2 2.0223873104506755
2 0.0005807200929152149 2 1.7687540576260377
2 0.0005807200929152149 2 1.9016293576110002
2 0.0005807200929152149 2 1.8761138608928967
2 0.0017421602787456446 6 2.097624943957332
2 0.0017421602787456446 6 1.9455721651560216
2 0.0017421602787456446 6 1.666150720746891
2 0.0017421602787456446 6 2.1530593680174483
2 0.0017421602787456446 6 2.2750666730484568
2 0.0017421602787456446 6 1.9356013285708182
2 0.0017421602787456446 6 1.9774717698526887
2 0.0017421602787456446 6 2.070562521176444
2 0.0017421602787456446 6 1.8665952976477866
2 0.0017421602787456446 6 2.0730083809509807
2 0.0017421602787456446 6 1.993175435475603
2 0.0017421602787456446 6 2.0098994979290987
2 0.0017421602787456446 6 2.1109838503612246
2 0.0017421602787456446 6 2.0022599027783192
2 0.0017421602787456446 6 2.0179397720901835
2 0.0017421602787456446 6 1.8999793105568725
2 0.0017421602787456446 6 1.7795519898934185
2 0.0017421602787456446 6 2.2278643655732964
2 0.002613240418118467 9 1.8802414012263347
2 0.002613240418118467 9 2.0713908108479657
2 0.002613240418118467 9 2.0452441292432555
2 0.002613240418118467 9 2.078888241522378
2 0.01713124274099884 59 1.9553554783334952
2 0.022357723577235773 77 1.92787785562905
2 0.01713124274099884 59 1.9939059297282524
2 0.02264808362369338 78 2.0753539409374637
2 0.01713124274099884 59 1.939128959527193
2 0.0014518002322880372 5 2.1331390683797857
2 0.0014518002322880372 5 2.1890286879155605
2 0.0014518002322880372 5 1.948051649946001
2 0.0014518002322880372 5 1.9573818054396224
2 0.0014518002322880372 5 2.024376878907237
2 0.0014518002322880372 5 2.0507462337509046
2 0.010743321718931475 37 1.9133812595531317
2 0.010743321718931475 37 2.181135045543982
2 0.010743321718931475 37 1.9541686812218904
2 0.010743321718931475 37 1.970083311940901
