x y n z
2 0.011652542372881356 11 2.066757046437421
2 0.0031779661016949155 3 1.960816306512501
2 0.0031779661016949155 3 1.9563395877502952
2 0.037076271186440676 35 1.9675832818292416
2 0.03283898305084746 31 2.000835053993696
2 0.03283898305084746 31 1.84946354070569
2 0.03283898305084746 31 1.9825487186891282
2 0.03283898305084746 31 1.9944849511412284
2 0.03283898305084746 31 2.080809308200327
2 0.03283898305084746 31 2.15755489755956
2 0.037076271186440676 35 1.879552496922746
2 0.03283898305084746 31 1.8323110977683639
2 0.03283898305084746 31 2.036345388579205
2 0.0031779661016949155 3 1.8784439557561003
2 0.0031779661016949155 3 1.9914991800531456
2 0.0031779661016949155 3 2.0477633772808383
2 0.0031779661016949155 3 1.8916968974209996
2 0.0031779661016949155 3 1.9094219414229336
2 0.0031779661016949155 3 2.1126788847675004
2 0.0031779661016949155 3 2.1130559850167328
2 0.0031779661016949155 3 2.2272453702030757
2 0.005296610169491525 5 2.089626809016983
2 0.036016949152542374 34 1.964574884316331
2 0.03177966101694915 30 2.001670755827904
2 0.03177966101694915 30 2.0034049766853803
2 0.03177966101694915 30 2.218861628417839
2 0.03177966101694915 30 1.9672595658927798
2 0.0031779661016949155 3 2.175832646528738
2 0.006355932203389831 6 1.932990782640487
2 0.006355932203389831 6 1.9254895685874924
2 0.0031779661016949155 3 2.0037601050202145
2 0.0031779661016949155 3 2.0037809844270322
2 0.00423728813559322 4 1.9259814502864112
2 0.00423728813559322 4 2.0151868655134715
2 0.009533898305084746 9 1.9548772409241177
2 0.009533898305084746 9 2.041541410587298
2 0.006355932203389831 6 2.0289672754460417
2 0.006355932203389831 6 2.0242368762368317
2 0.006355932203389831 6 1.9653303202210117
2 0.006355932203389831 6 2.081333589815693
2 0.006355932203389831 6 2.0708964500540286
2 0.006355932203389831 6 1.9124342136967138
2 0.006355932203389831 6 2.0269876278262666
2 0.036016949152542374 34 2.0941152531053264
2 0.03177966101694915 30 1.8765132524751085
2 0.03177966101694915 30 2.107237727973259
2 0.03177966101694915 30 1.8471463845186924
2 0.03177966101694915 30 1.8873035090891768
2 0.00211864406779661 2 2.027006777745192
2 0.0031779661016949155 3 1.89770400969157
2 0.022245762711864406 21 1.972131321783162
2 0.013771186440677966 13 1.9707421091953377
2 0.013771186440677966 13 1.9434362787327695
2 0.013771186440677966 13 1.87753846082839
2 0.013771186440677966 13 1.7917370767746088
2 0.009533898305084746 9 2.0397547905993743
2 0.006355932203389831 6 2.1481943310484386
2 0.0031779661016949155 3 2.073145078470099
2 0.0031779661016949155 3 1.8740329102527422
2 0.0031779661016949155 3 1.9819484661761968
2 0.0031779661016949155 3 1.8303990865896937
2 0.013771186440677966 13 1.998251718280734
2 0.013771186440677966 13 1.9313794897922298
2 0.013771186440677966 13 1.9321679573638137
2 0.013771186440677966 13 2.092655296837954
2 0.011652542372881356 11 1.946336071252933
2 0.018008474576271187 17 2.1193178459533537
2 0.0211864406779661 20 1.9505886893509792
2 0.005296610169491525 5 2.0465177914578545
3 0.0011926058437686344 2 3.0279359750892274
3 0.0011926058437686344 2 2.842008785724569
3 0.0011926058437686344 2 3.013608506002856
3 0.06797853309481217 114 3.0170958731258395
3 0.002385211687537269 4 2.9567229606177308
3 0.002385211687537269 4 2.949840947397642
3 0.002385211687537269 4 3.0989474798956227
3 0.011329755515802028 19 3.1454619969926316
3 0.011329755515802028 19 2.967414728727346
3 0.06082289803220036 102 2.9329124430321007
3 0.03995229576624926 67 2.988497047371814
3 0.03995229576624926 67 2.8173488790946575
3 0.03637447823494335 61 3.0548045025039707
3 0.03637447823494335 61 2.8098899176127805
3 0.0029815146094215863 5 2.9658440575449245
3 0.06797853309481217 114 3.006332389102897
3 0.0011926058437686344 2 2.95581143237046
3 0.0011926058437686344 2 2.916571183509553
3 0.0011926058437686344 2 3.11689375994807
3 0.0011926058437686344 2 3.028127431435407
3 0.03995229576624926 67 3.010049533765735
3 0.03637447823494335 61 2.9651143379180427
3 0.03637447823494335 61 2.997919731383799
3 0.03995229576624926 67 2.928781289767724
3 0.0035778175313059034 6 2.930166656176766
3 0.0035778175313059034 6 3.012248181938812
3 0.09719737626714371 163 3.138528485048675
3 0.005366726296958855 9 2.865737948820291
3 0.005366726296958855 9 2.85628140958463
3 0.06797853309481217 114 2.9106152574271364
3 0.0017889087656529517 3 2.9920377629262234
3 0.05605247465712582 94 2.913600355590494
3 0.002385211687537269 4 3.0688856627520558
3 0.002385211687537269 4 2.985100456545958
3 0.002385211687537269 4 3.1504305245490745
3 0.002385211687537269 4 3.1222539538907093
3 0.002385211687537269 4 3.1626208584792144
3 0.044722719141323794 75 2.8462686817398994
3 0.04531902206320811 76 2.7417404378938905
3 0.005366726296958855 9 2.926857711167559
3 0.0017889087656529517 3 3.07396721376905
3 0.0017889087656529517 3 3.142710516118309
3 0.0017889087656529517 3 3.0591467745181706
3 0.0017889087656529517 3 2.9342109594512404
3 0.0011926058437686344 2 3.0129487077357417
3 0.0011926058437686344 2 3.0278992205965416
3 0.05605247465712582 94 2.926674566802725
3 0.044722719141323794 75 3.1704728332647867
3 0.09719737626714371 163 3.040728836475137
3 0.05605247465712582 94 3.0264108652527426
3 0.07036374478234943 118 2.9811490509914513
3 0.004770423375074538 8 2.9495991873340253
3 0.04531902206320811 76 2.899426056515311
3 0.04054859868813357 68 2.981657961135853
3 0.03697078115682767 62 3.1803227910476206
3 0.03697078115682767 62 3.146355225114539
3 0.04054859868813357 68 3.013254659450906
3 0.06797853309481217 114 2.8599172436059295
3 0.03577817531305903 60 3.0927685612827363
3 0.03577817531305903 60 2.917147535911418
3 0.06022659511031604 101 2.7680205474292943
3 0.03935599284436494 66 3.062492666441477
3 0.03935599284436494 66 3.129428028535714
3 0.004770423375074538 8 3.078798342642867
3 0.004770423375074538 8 2.951711603971315
3 0.002385211687537269 4 3.082947890932424
3 0.002385211687537269 4 2.962358423136585
3 0.07215265354800239 121 2.8365433966851534
3 0.07394156231365534 124 2.82513290083516
3 0.044722719141323794 75 3.1259540723604715
3 0.007155635062611807 12 2.9461250529178202
3 0.0011926058437686344 2 2.9599365595905196
3 0.0011926058437686344 2 3.0573666272513136
3 0.0011926058437686344 2 2.8662764531601757
3 0.0011926058437686344 2 2.762833899665949
3 0.0011926058437686344 2 2.954792913233946
3 0.0011926058437686344 2 3.0043389024745686
3 0.0011926058437686344 2 2.9190891317852117
3 0.0011926058437686344 2 3.018010085046355
3 0.0011926058437686344 2 2.8030709531084357
3 0.057245080500894455 96 3.1041449563705337
3 0.0017889087656529517 3 3.0660648786764595
3 0.0017889087656529517 3 2.782405605148245
3 0.0017889087656529517 3 2.959553087987339
3 0.0017889087656529517 3 3.223025736350922
3 0.0017889087656529517 3 3.0529594688424684
3 0.06141920095408467 103 2.86252782505461
3 0.04054859868813357 68 2.849218697020607
3 0.04054859868813357 68 2.896311295607288
3 0.03697078115682767 62 3.194463549889125
3 0.03697078115682767 62 2.939027673701437
3 0.0017889087656529517 3 2.9668693548518528
3 0.0017889087656529517 3 2.9795335926364586
3 0.0017889087656529517 3 3.080766151072809
3 0.0017889087656529517 3 3.0496628625630002
3 0.044126416219439475 74 2.9460246743853946
3 0.0017889087656529517 3 3.019057654678944
3 0.0017889087656529517 3 2.922672257598244
3 0.0017889087656529517 3 3.0069993215508584
3 0.0017889087656529517 3 2.9969398740012285
3 0.0017889087656529517 3 3.0591163644647716
3 0.0017889087656529517 3 2.8813312651933156
3 0.0017889087656529517 3 2.942789137074188
3 0.0011926058437686344 2 3.055908159335447
3 0.0011926058437686344 2 3.0181222275237847
3 0.0011926058437686344 2 2.950597029612328
3 0.0011926058437686344 2 3.0288110650981466
3 0.044126416219439475 74 2.922187654611384
3 0.011329755515802028 19 3.134291416034192
3 0.011329755515802028 19 2.8670262854914896
3 0.012522361359570662 21 2.975799449204621
3 0.012522361359570662 21 2.8447399348990485
3 0.044126416219439475 74 2.871305223568764
3 0.01967799642218247 33 2.9223945336320414
3 0.016100178890876567 27 2.8638816901186606
3 0.016100178890876567 27 3.218112437908706
3 0.01967799642218247 33 3.154035744945616
3 0.0017889087656529517 3 2.9649565930989445
3 0.0017889087656529517 3 3.1713479519846013
3 0.0017889087656529517 3 3.0256909696893937
3 0.0017889087656529517 3 2.934081363751387
3 0.0017889087656529517 3 3.0969439258361655
3 0.0017889087656529517 3 2.760907626152275
3 0.0017889087656529517 3 2.9105492583058363
3 0.0017889087656529517 3 3.067741524125231
3 0.0017889087656529517 3 2.9287604094744664
3 0.0017889087656529517 3 3.0306201172234863
3 0.0017889087656529517 3 3.015238392364568
3 0.0017889087656529517 3 3.0047197270739536
3 0.0017889087656529517 3 3.0016959744231917
3 0.06022659511031604 101 3.0488376114821225
3 0.03935599284436494 66 3.035227428241263
3 0.03935599284436494 66 3.0385537657267125
3 0.03577817531305903 60 2.6019930653868557
3 0.03577817531305903 60 2.9691477471647936
3 0.0035778175313059034 6 3.0461163673839184
3 0.0035778175313059034 6 3.033648767083439
3 0.0035778175313059034 6 3.0052235940821017
3 0.03637447823494335 61 3.195564304863074
3 0.03637447823494335 61 3.0095644086644997
3 0.06082289803220036 102 2.9030943364351933
3 0.03995229576624926 67 2.958186993602661
3 0.03995229576624926 67 3.1428623504261712
3 0.005366726296958855 9 2.9679905254860905
3 0.005366726296958855 9 2.8668634932718655
3 0.0017889087656529517 3 2.952994328254606
3 0.0011926058437686344 2 3.0026103066002845
3 0.0011926058437686344 2 3.0471577512439936
3 0.0011926058437686344 2 3.254800229041645
3 0.0011926058437686344 2 3.035571795627088
3 0.0011926058437686344 2 3.0996050759125104
3 0.0011926058437686344 2 2.920420782403661
3 0.0011926058437686344 2 3.127857746766022
3 0.0011926058437686344 2 2.8989288728064313
3 0.05008944543828265 84 3.032671066420048
3 0.0017889087656529517 3 2.9338278787893386
3 0.0041741204531902205 7 3.020483015153859
3 0.0041741204531902205 7 3.008501311195735
3 0.012522361359570662 21 3.0705340238201737
3 0.012522361359570662 21 2.9996041333796963
3 0.03637447823494335 61 2.940912811947425
3 0.03637447823494335 61 2.9473176253547626
3 0.06082289803220036 102 3.1287753225757178
3 0.03995229576624926 67 2.8387973331564735
3 0.03995229576624926 67 3.0333485582372335
3 0.005366726296958855 9 2.9970010911520686
3 0.005366726296958855 9 2.9465140672293106
3 0.03935599284436494 66 2.956381435769811
3 0.03935599284436494 66 2.9300843183397958
3 0.03577817531305903 60 3.020414425348819
3 0.03577817531305903 60 2.8843271825497907
3 0.0011926058437686344 2 3.082553082293097
3 0.0011926058437686344 2 3.0735049095463376
3 0.0011926058437686344 2 3.1124753044015514
3 0.0011926058437686344 2 2.9438091365637966
3 0.0011926058437686344 2 3.0052623536413248
3 0.0011926058437686344 2 2.899542375701155
3 0.0011926058437686344 2 2.9641815189869103
3 0.0011926058437686344 2 2.8705678203724774
3 0.044722719141323794 75 3.007502432515856
3 0.06797853309481217 114 2.859289341504365
3 0.0017889087656529517 3 3.0078254464468364
3 0.0017889087656529517 3 2.9514315547160557
3 0.011329755515802028 19 2.978020790953962
3 0.011329755515802028 19 3.0886569729996554
3 0.0011926058437686344 2 2.931624975228902
3 0.0011926058437686344 2 3.0567271259354047
3 0.0011926058437686344 2 3.087092880956974
3 0.0011926058437686344 2 3.0761595440247547
3 0.0017889087656529517 3 2.7670036585573374
3 0.0017889087656529517 3 2.910063197453432
3 0.0017889087656529517 3 3.114838933408051
3 0.06022659511031604 101 2.8806062919958615
3 0.03935599284436494 66 2.994879009713717
3 0.03935599284436494 66 3.062235958641163
3 0.03577817531305903 60 3.015678508263628
3 0.03577817531305903 60 3.036019235182633
3 0.002385211687537269 4 3.048955199021748
3 0.0017889087656529517 3 2.928536548013832
3 0.0017889087656529517 3 3.0252980573735755
3 0.0017889087656529517 3 3.0416322331932824
3 0.0017889087656529517 3 3.0979750174372
3 0.0011926058437686344 2 2.9338599470196733
3 0.0011926058437686344 2 2.921282274452035
3 0.0011926058437686344 2 2.8932023397390383
3 0.0011926058437686344 2 3.2077209631290087
3 0.0011926058437686344 2 3.1970194308807995
3 0.0011926058437686344 2 2.912230288549056
3 0.0011926058437686344 2 3.0738215920041174
3 0.0011926058437686344 2 2.944199122396907
3 0.0011926058437686344 2 3.0079033931918038
3 0.044722719141323794 75 2.904875704009168
3 0.046511627906976744 78 2.995768958996319
3 0.07215265354800239 121 2.8784865748268893
3 0.07394156231365534 124 3.075531052324934
3 0.04531902206320811 76 2.908452832596386
3 0.011926058437686345 20 3.035567629391707
3 0.011926058437686345 20 2.828007224350147
3 0.045915324985092425 77 3.2090554911041727
3 0.04114490161001789 69 3.117163167456453
3 0.03756708407871199 63 3.010777709065809
3 0.03756708407871199 63 2.8376652780399967
3 0.04114490161001789 69 2.9642494200287723
3 0.0017889087656529517 3 2.895073303238167
3 0.044722719141323794 75 3.250566546764347
3 0.002385211687537269 4 2.9561344052459395
3 0.002385211687537269 4 3.0150336948551963
3 0.002385211687537269 4 2.8932316250139714
3 0.002385211687537269 4 2.8990713566780975
3 0.002385211687537269 4 2.8660221800469365
3 0.004770423375074538 8 2.9453290109129613
3 0.004770423375074538 8 3.1364147558888096
3 0.044722719141323794 75 2.8130785914015743
3 0.03995229576624926 67 3.038110061207213
3 0.03637447823494335 61 3.076318628559454
3 0.03637447823494335 61 2.921018535650316
3 0.03995229576624926 67 2.912925330292598
3 0.06022659511031604 101 2.8752775622476525
3 0.03935599284436494 66 2.9458117627945506
3 0.03935599284436494 66 2.8982799763638782
3 0.03577817531305903 60 3.1429569098209234
3 0.03577817531305903 60 3.0932905329168627
3 0.0017889087656529517 3 3.0226331317350184
3 0.0017889087656529517 3 3.1676297671428095
3 0.0017889087656529517 3 3.1210581573631373
3 0.0017889087656529517 3 3.1368589516689673
3 0.0017889087656529517 3 2.9093521417325623
3 0.0017889087656529517 3 3.0148655012063577
3 0.0017889087656529517 3 2.9223913913565602
3 0.06022659511031604 101 3.0434433998236403
3 0.03935599284436494 66 2.998654136605186
3 0.03935599284436494 66 2.917252052423736
3 0.03577817531305903 60 3.0437791142803134
3 0.03577817531305903 60 3.1724779229079783
3 0.03995229576624926 67 2.9617537467340376
3 0.03995229576624926 67 2.851032564791755
3 0.03637447823494335 61 2.8876314242827354
3 0.03637447823494335 61 3.1023762367211933
3 0.002385211687537269 4 3.051613695515007
3 0.03995229576624926 67 2.8817966153206975
3 0.03995229576624926 67 3.1195318771095213
3 0.03637447823494335 61 2.945397323656496
3 0.03637447823494335 61 3.0266241700982652
3 0.06141920095408467 103 2.8145193243811617
3 0.06022659511031604 101 3.0152227161166962
3 0.03935599284436494 66 3.1499329019275923
3 0.03935599284436494 66 2.986407491883429
3 0.03577817531305903 60 2.9504545357829572
3 0.03577817531305903 60 2.819310590832309
3 0.0035778175313059034 6 2.9447239329021717
3 0.0041741204531902205 7 3.036746182333059
3 0.0041741204531902205 7 3.055216912744804
3 0.04531902206320811 76 2.9360399808886775
3 0.06738223017292785 113 2.9532689130536065
3 0.04054859868813357 68 2.871951608687241
3 0.03697078115682767 62 3.0551123156032656
3 0.03697078115682767 62 2.9365480696937265
3 0.04054859868813357 68 2.779471108249184
3 0.0017889087656529517 3 3.169216119696232
3 0.0017889087656529517 3 3.043214076114432
3 0.0017889087656529517 3 2.992835647374754
3 0.04531902206320811 76 3.0440207581277847
3 0.0017889087656529517 3 2.9164360993192084
3 0.04531902206320811 76 3.0738903339448704
3 0.0011926058437686344 2 3.028959748839764
3 0.0011926058437686344 2 2.9297208475248304
3 0.0011926058437686344 2 2.944410491246757
3 0.008944543828264758 15 2.9049981445611155
3 0.06797853309481217 114 3.0452169056877434
3 0.0017889087656529517 3 3.004740479407496
3 0.0017889087656529517 3 3.186115275424349
3 0.0017889087656529517 3 3.0321298650789945
3 0.0017889087656529517 3 3.010253341570937
3 0.0017889087656529517 3 2.775746902053405
3 0.0017889087656529517 3 2.8671163669027875
3 0.0017889087656529517 3 3.0712016119612437
3 0.044722719141323794 75 2.9819654752007088
3 0.06738223017292785 113 3.071319011031642
3 0.04531902206320811 76 2.933027898236798
3 0.005366726296958855 9 2.930458485987783
3 0.005366726296958855 9 2.9181674381554457
3 0.0011926058437686344 2 2.781666352733624
3 0.0011926058437686344 2 2.8985985494411297
3 0.06976744186046512 117 3.0220746487368713
3 0.0011926058437686344 2 3.0108147893282586
3 0.0011926058437686344 2 3.0061200279825533
3 0.0017889087656529517 3 2.9571625114831495
3 0.0017889087656529517 3 2.8651722869981957
3 0.0017889087656529517 3 2.7024180780600164
3 0.0017889087656529517 3 3.160409764497165
3 0.0017889087656529517 3 2.9687442253713177
3 0.0017889087656529517 3 3.088788141032219
3 0.0017889087656529517 3 2.9278693945746657
3 0.0017889087656529517 3 2.9842271656601773
4 0.0015791551519936833 4 3.880320236703878
4 0.0015791551519936833 4 3.967321906813318
4 0.0015791551519936833 4 4.041522253614968
4 0.043821555467824715 111 3.8785636733495816
4 0.043821555467824715 111 3.9216095315443464
4 0.07224634820371101 183 4.248611201614214
4 0.0011843663639952626 3 3.9468038836188772
4 0.0011843663639952626 3 3.871827308386279
4 0.048164232135807346 122 4.050041329306994
4 0.045400710619818395 115 4.033481560840716
4 0.0031583103039873666 8 3.956226600216875
4 0.01421239636794315 36 3.8785075795174047
4 0.01421239636794315 36 4.155013239703409
4 0.01421239636794315 36 4.032915997575332
4 0.01421239636794315 36 3.979442639305875
4 0.01421239636794315 36 3.9738217039400014
4 0.012633241215949467 32 4.042885503515246
4 0.012633241215949467 32 3.951464641826863
4 0.0473746545598105 120 4.08686807980286
4 0.04697986577181208 119 3.993705739492891
4 0.0007895775759968417 2 4.19577863299446
4 0.0007895775759968417 2 4.078160403319869
4 0.04342676667982629 110 4.223245019797794
4 0.0031583103039873666 8 4.010067556584057
4 0.0031583103039873666 8 3.858533167125237
4 0.0031583103039873666 8 4.079337287335722
4 0.0031583103039873666 8 4.255739815263571
4 0.0031583103039873666 8 4.09154207279826
4 0.0031583103039873666 8 4.061574785850088
4 0.0031583103039873666 8 3.7609550032386485
4 0.0015791551519936833 4 3.773952434440934
4 0.0015791551519936833 4 3.986095355477354
4 0.0015791551519936833 4 3.952206885269496
4 0.0015791551519936833 4 4.129164625330448
4 0.01421239636794315 36 4.081072998791572
4 0.01421239636794315 36 4.044464504163139
4 0.01421239636794315 36 4.003195607802565
4 0.01421239636794315 36 4.0152601261820555
4 0.01421239636794315 36 3.9875152723807
4 0.012633241215949467 32 4.210228214661141
4 0.012633241215949467 32 4.111978129469384
4 0.0035530990919857876 9 3.936849785671627
4 0.043821555467824715 111 3.796442423483814
4 0.0011843663639952626 3 3.985352463308035
4 0.0011843663639952626 3 4.119125243896975
4 0.0011843663639952626 3 4.126596983523009
4 0.0011843663639952626 3 4.029738176344942
4 0.0011843663639952626 3 4.0557634356503645
4 0.0011843663639952626 3 3.833845546685139
4 0.0011843663639952626 3 3.8333233606709562
4 0.024476904855902093 62 4.027187634201405
4 0.027240426371891037 69 3.998871535046653
4 0.024476904855902093 62 4.061063337660196
4 0.024476904855902093 62 3.996539212305151
4 0.024476904855902093 62 4.158402424030498
4 0.04342676667982629 110 4.031853900773628
4 0.0015791551519936833 4 4.043604308802918
4 0.0015791551519936833 4 3.9842752218020103
4 0.0015791551519936833 4 4.0183237116123465
4 0.0015791551519936833 4 4.035636157962939
4 0.04342676667982629 110 4.1059112175843895
4 0.043821555467824715 111 4.050821645250339
4 0.0019739439399921043 5 3.77906436872434
4 0.0015791551519936833 4 3.986740429442994
4 0.0015791551519936833 4 3.971395929911512
4 0.0015791551519936833 4 4.016219213011502
4 0.0007895775759968417 2 3.9630855752296688
4 0.0007895775759968417 2 3.931930689579622
4 0.0007895775759968417 2 3.9690088607928247
4 0.0007895775759968417 2 4.043997487500694
4 0.0007895775759968417 2 4.076580924692658
4 0.0011843663639952626 3 4.066776308996466
4 0.0011843663639952626 3 3.854087953014292
4 0.0011843663639952626 3 4.107291188197435
4 0.0011843663639952626 3 3.9589644332863747
4 0.0043426766679826295 11 4.197701628868448
4 0.0011843663639952626 3 4.083330392314737
4 0.0011843663639952626 3 4.140255604978611
4 0.0011843663639952626 3 4.083442445879303
4 0.0011843663639952626 3 3.900594033653892
4 0.0011843663639952626 3 3.9937511245220407
4 0.0011843663639952626 3 4.152729828856916
4 0.0011843663639952626 3 3.9627396145477247
4 0.043821555467824715 111 4.200672535615611
4 0.04342676667982629 110 4.048389695780199
4 0.024871693643900513 63 3.914106953012241
4 0.02763521515988946 70 4.004915341146699
4 0.024871693643900513 63 3.941143038675167
4 0.024871693643900513 63 4.031168195202779
4 0.024871693643900513 63 4.125243876727136
4 0.0011843663639952626 3 4.037666517603487
4 0.0011843663639952626 3 3.948964009160999
4 0.0011843663639952626 3 3.9375762329347546
4 0.0011843663639952626 3 3.821865805015089
4 0.04697986577181208 119 4.104804622758032
4 0.04697986577181208 119 3.9774459320281412
4 0.04342676667982629 110 4.003950805691655
4 0.044611133043821555 113 4.088886109266232
4 0.0027635215159889457 7 4.139776110781387
4 0.0027635215159889457 7 3.931763135974352
4 0.0027635215159889457 7 3.9895941614521417
4 0.008685353335965259 22 4.178479190639896
4 0.008685353335965259 22 4.1944199316215585
4 0.014607185155941572 37 4.03792944018868
4 0.014607185155941572 37 4.0683315304354934
4 0.014607185155941572 37 3.972830985666956
4 0.014607185155941572 37 4.244645068201793
4 0.014607185155941572 37 4.1229816879118895
4 0.013028030003947888 33 3.895866201920632
4 0.013028030003947888 33 4.24155718709895
4 0.024082116067903673 61 3.949255372105209
4 0.026845637583892617 68 3.9939318516685542
4 0.024082116067903673 61 4.082833478166703
4 0.024082116067903673 61 4.07337231730205
4 0.024082116067903673 61 3.985667400616047
4 0.002368732727990525 6 4.163441638530458
4 0.002368732727990525 6 4.140169207701127
4 0.002368732727990525 6 4.053161089608088
4 0.0031583103039873666 8 3.984885523374728
4 0.0031583103039873666 8 3.803329405208313
4 0.0007895775759968417 2 4.240616948304964
4 0.0007895775759968417 2 3.933160586913988
4 0.0007895775759968417 2 3.9106605131559053
4 0.0007895775759968417 2 3.8785970289784784
4 0.0007895775759968417 2 4.100646634357566
4 0.0007895775759968417 2 4.075865428749322
4 0.0007895775759968417 2 3.9487448224865984
4 0.0007895775759968417 2 3.9934125140949432
4 0.0007895775759968417 2 3.906210916201028
4 0.0007895775759968417 2 3.8589370920088695
4 0.008685353335965259 22 3.8185787681243117
4 0.008685353335965259 22 3.834375742617966
4 0.04421634425582313 112 3.999242231725877
